VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,sdc,MSI,AWMSI,MPFD,AWMPFD,max_tmmx,max_tmmn,min_rmax,max_bi
2011LION,913,LION,2011,no,Forest,USF,SQF,93.5,8472,1241,14.7,407,20110708,20110920.0,0.005031095339534106,0.06760019005482276,0.014440346364184384,1.3641903109038045,1.3286825408836924,26.013360595703148,9.855035400390648,31.89713478088379,66.06572723388672
2011MOTOR,916,MOTOR,2011,no,Forest,USF,SNF,95.59,2117,961,45.4,673,20110825,20110905.0,0.0029144331840033604,0.06921993169301648,0.009665264683544788,1.36666404774833,1.3519559809749462,32.55281982421877,16.967614746093773,45.31245422363281,62.36837387084961
2011ONION,917,ONION,2011,no,Forest,USF,KNF,100.0,231,34,14.7,34,20110819,20111011.0,0.006800657774623402,0.011961300310275598,0.011961300310275598,1.3051644096845654,1.3051644096845654,25.089349365234398,13.411920166015648,35.01801681518555,59.6176872253418
2011RUTH,918,RUTH,2011,no,Forest,USF,SRF,82.82,590,94,15.9,34,20110923,20110928.0,0.010900225545491624,0.04976284247110112,0.021353666955804287,1.3568182992679494,1.3377268832704192,31.037866210937523,13.656793212890648,62.214969635009766,47.3558349609375
2011TAMARACK,921,TAMARACK,2011,no,Forest,NPS,YNP,0.0,414,151,36.4,130,20110913,20111004.0,0.006714622634491992,0.0874932456105194,0.012930011476257419,1.3884566594092234,1.3547543930196353,25.377832031250023,11.528039550781273,38.235233306884766,66.47380828857422
2011WILLOWS,922,WILLOWS,2011,no,Forest,USF,SQF,100.0,137,27,20.0,17,20110904,20110912.0,0.011720934319326292,0.06561227753633521,0.02587719902765328,1.3632538762862623,1.3171189002839787,31.559655761718773,14.968927001953148,41.93871307373047,71.28157043457031
2012BAGLEY,923,BAGLEY,2012,no,Forest,USF,SHF,70.36,18616,3855,20.7,1425,20120818,20120915.0,0.004627160086506026,0.07455272873244094,0.015291344907949825,1.3743369231065594,1.374118301252225,36.3470397949219,15.383447265625023,23.717445373535156,91.9566421508789
2012BEAR,925,BEAR,2012,no,Forest,USF,SNF,100.0,384,141,36.7,83,20120804,20120812.0,0.006617612341717902,0.07725418121982003,0.013544302885656577,1.3846113227289463,1.3476744154444125,23.128228759765648,11.068078613281273,44.54056167602539,61.35085678100586
2012CASCADE,926,CASCADE,2012,yes,Forest,NPS,YNP,0.0,692,14,2.0,4,20120616,20121109.0,0.029301764752464876,0.08171380467986339,0.049889626744562036,1.3808986714038254,1.370314415504865,28.077233886718773,15.070550537109398,23.39636993408203,81.25940704345703
2012CHIPS,927,CHIPS,2012,no,Forest,USF,PNF,88.49,30898,6531,21.1,996,20120729,20120901.0,0.004790800436628762,0.07261400144088587,0.014718127340954993,1.3717510514832298,1.3492795649885037,35.4561706542969,17.196618652343773,24.771371841430664,96.32987976074219
2012CLEAR,928,CLEAR,2012,no,Forest,CCO,KRN,91.04,590,220,37.3,207,20120804,20120810.0,0.002630605609228786,0.10962284772803943,0.008832501347390413,1.3971178160570399,1.3508845657224775,31.681726074218773,19.750085449218773,36.62056350708008,72.98856353759766
2012FLAT,930,FLAT,2012,no,Forest,USF,SHF,99.15,685,60,8.8,23,20120711,20120718.0,0.012041810051232804,0.07025461375982783,0.025260028017801476,1.369427974036225,1.3350114664974106,34.49495849609377,14.368402099609398,56.985740661621094,62.92168045043945
2012GEORGE,931,GEORGE,2012,no,Forest,USF,SQF,100.0,694,99,14.3,62,20120601,20120612.0,0.007768524116944737,0.07295811909662385,0.01921107994849334,1.3677182501907188,1.3375220296955994,27.130090332031273,10.804223632812523,26.8477725982666,68.342803955078125
2012GOFF,932,GOFF,2012,no,Forest,USF,KNF,94.68,9504,2224,23.4,206,20120805,20120910.0,0.0077762891713814425,0.07388794828002607,0.018489089977030592,1.3737858306026929,1.357375842002808,38.20614013671877,18.171350097656273,26.52333641052246,76.91997528076172
2012MILL,936,MILL,2012,no,Forest,USF,MNF,89.02,11957,4888,40.9,2350,20120707,20120718.0,0.00507990264500405,0.07572468828896668,0.013443729612473056,1.375911996260098,1.3986102378793168,36.12081298828127,21.450952148437523,39.45804977416992,52.98518753051758
2012MILL_CDF,937,MILL,2012,no,Forest,CDF,BTU,40.76,670,84,12.5,51,20120813,20120823.0,0.012492643929799608,0.07835441675330189,0.023845327068117598,1.374322239076717,1.3695135583012354,37.8603454589844,17.729760742187523,31.13911247253418,78.36800384521484
2012NORTH_PASS,938,NORTH PASS,2012,no,Forest,USF,MNF,73.96,17008,4447,26.1,526,20120818,20120916.0,0.005679315929715811,0.07052393771596237,0.01501756941509174,1.3701349552061353,1.3525342939006286,31.428521728515648,16.651483154296898,24.915058135986328,81.44337463378906
2012PEAK,939,PEAK,2012,no,Forest,USF,PNF,95.0,320,79,24.7,30,20120728,20120802.0,0.021653095377391393,0.08552606590747351,0.039517349392270903,1.3879712977252192,1.4049877330250178,30.194207763671898,7.960717773437523,31.729961395263672,77.07482147216797
2012RAMSEY,941,RAMSEY,2012,no,Forest,USF,STF,95.05,482,78,16.2,34,20120811,20120823.0,0.012390221108941502,0.07331002420180398,0.02646834593067426,1.377567231272059,1.3556830067170191,31.749688720703148,16.783410644531273,38.001705169677734,73.400604248046875
2012READING,942,READING,2012,no,Forest,NPS,LNP,39.43,11361,3744,33.0,771,20120723,20120821.0,0.005570057846814819,0.07165565140628712,0.013598681250305465,1.3689635760620888,1.3563645670471023,31.790734863281273,12.599938964843773,27.11536407470703,77.86395263671875
2012SALT_CREEK,946,SALT CREEK,2012,no,Forest,USF,SHF,82.18,422,253,60.0,227,20120801,20120815.0,0.005199320438306119,0.09349004636473655,0.014063240575649739,1.4031021937100425,1.3931292763153298,42.77886352539065,20.929803466796898,24.33582305908203,85.53279876708984
2012STAFFORD,948,STAFFORD,2012,no,Forest,USF,SHF,93.26,1790,754,42.1,255,20120905,20120913.0,0.0034571876906848973,0.06788359073576604,0.010658730357385324,1.368850070463514,1.3206797414914648,34.19255981445315,11.394067382812523,36.382503509521484,79.43810272216797
2012WOODS_CREEK,950,WOODS CREEK,2012,no,Forest,NPS,KNP,0.0,152,9,5.8,2,20120715,20121017.0,0.030771337456734313,0.0807754886991823,0.051020422350053274,1.3740505788052606,1.3511603198224593,22.400292968750023,10.107507324218773,19.558570861816406,64.53108215332031
2013AMERICAN,952,AMERICAN,2013,no,Forest,USF,TNF,81.4,11114,3506,31.5,1095,20130810,20131209.0,0.005162817921711728,0.07596311697163612,0.01422856794658672,1.3728855265854407,1.3614361038950509,33.1298767089844,19.832116699218773,20.05952262878418,119.82544708251953
2013ASPEN,953,ASPEN,2013,no,Forest,USF,SNF,100.0,9337,1667,17.9,194,20130722,20131121.0,0.007583830638926641,0.06968601934054174,0.01938196690158096,1.3686906584296017,1.3408863983504646,28.965844726562523,15.156945800781273,25.486448287963867,75.50529479980469
2013BUTLER,954,BUTLER,2013,no,Forest,USF,SRF,99.37,9146,1836,20.1,244,20130731,20131001.0,0.008374935718341636,0.07148713594022424,0.019954072330571174,1.3679445783859152,1.3439997908539825,41.5964294433594,22.420861816406273,33.29453659057617,69.47068786621094
2013CARSTENS,955,CARSTENS,2013,no,Forest,USF,SNF,56.52,725,182,25.1,74,20130616,20130823.0,0.008312477350591652,0.07495946649526156,0.01821782077932167,1.370850844805107,1.347963804047283,37.79696044921877,19.968011474609398,38.739219665527344,75.77730560302734
2013CORRAL_CMPLX,958,CORRAL COMPLEX,2013,no,Forest,USF,SRF,100.0,5401,1813,33.6,616,20130810,20130817.0,0.006022932281721055,0.07607873105261781,0.013942386945912466,1.3739272370506999,1.3788776773673426,34.57930908203127,15.327355957031273,50.900020599365234,58.554805755615234
2013FISH,962,FISH,2013,no,Forest,USF,SQF,100.0,852,227,26.6,123,20130823,20131103.0,0.006387145671069404,0.07345952033069984,0.01640336987877326,1.3757880615468676,1.3429673777646818,25.055871582031273,11.012017822265648,25.39630699157715,68.20391845703125
2013KYBURZ,965,KYBURZ,2013,no,Forest,USF,ENF,61.78,232,14,6.1,8,20130708,20130711.0,0.02060988168653362,0.0650067841527864,0.03481953914862533,1.360081122710105,1.3487128359594724,31.332421875000023,15.016595458984398,44.4151496887207,56.17387771606445
2013POWER,969,POWER,2013,no,Forest,USF,STF,100.0,435,100,22.9,90,20130805,20130818.0,0.0073852576856649034,0.07949191093846561,0.01699699683786723,1.373154212011352,1.3670351177928515,31.824029541015648,15.606958007812523,39.90275192260742,69.46269226074219
2013RIM,972,RIM,2013,no,Forest,"USF,NPS",STF,60.07,104038,36774,35.3,16770,20130817,20131024.0,0.0025422409376965878,0.0735063103369647,0.009179889873113509,1.371291689727766,1.3878862944313382,33.81838378906252,18.528802490234398,26.138729095458984,72.65100860595703
2013SALMON_RIVER_CMPLX,973,SALMON RIVER CMPLX,2013,no,Forest,USF,KNF,99.97,5986,1411,23.6,324,20130731,20130808.0,0.005905038634789823,0.07658999877758495,0.01647797121738183,1.374361931696595,1.3499858446395137,36.03252563476565,14.069757080078148,52.369869232177734,66.94834899902344
2013SHIRLEY,974,SHIRLEY,2013,no,Forest,USF,SQF,100.0,157,54,34.6,50,20130818,20130819.0,0.007989318533180705,0.03923652714240304,0.015647384214129263,1.355214926570907,1.348685425712652,27.818780517578148,16.804437255859398,47.42504119873047,43.459930419921875
2013WINDY_PEAK,979,WINDY PEAK,2013,no,Forest,NPS,KNP,0.0,291,79,27.0,22,20130823,20131107.0,0.013026357298105093,0.055958115674283423,0.02371212250842892,1.357181493218202,1.3395914754189189,23.375268554687523,11.730493164062523,23.690385818481445,61.633705139160156
2014BALD,980,BALD,2014,no,Forest,USF,LNF,78.7,16128,8371,51.9,2425,20140730,20140814.0,0.002700313042488864,0.07019796095568263,0.009194861670702579,1.3692546834589394,1.3831469326297163,31.650628662109398,17.479669189453148,33.18661880493164,71.27027893066406
2014BEAVER,981,BEAVER,2014,no,Forest,USF,KNF,45.23,13274,4534,34.2,1052,20140730,20140830.0,0.0036283570434915615,0.06982375862746644,0.011146240996294432,1.3663028086457234,1.3442623666136955,33.0373474121094,19.571984863281273,36.5296630859375,62.815128326416016
2014DARK_HOLE,986,DARK HOLE,2014,yes,Forest,NPS,YNP,0.0,440,32,7.3,8,20140717,20140820.0,0.019451555496938992,0.0748633325914917,0.035940409253243585,1.3701482886896612,1.3519315055332732,26.992089843750023,12.469506835937523,37.83707046508789,56.1881217956543
2014EILER,988,EILER,2014,no,Forest,USF,LNF,44.99,13453,8015,59.6,4447,20140731,20140824.0,0.0022052650732432262,0.08361430596824787,0.006500416764956549,1.3785471092958907,1.3804799283174232,32.61336669921877,16.355432128906273,33.13518142700195,72.77058410644531
2014FRENCH,990,FRENCH,2014,no,Forest,USF,SNF,99.98,5621,1528,27.2,302,20140728,20140819.0,0.006547531043356315,0.07895469369972759,0.01724319562588563,1.377603467256042,1.3701467440794541,34.3420349121094,20.078973388671898,37.7418327331543,71.13304138183594
2014HAPPY_CAMP_CMPLX,993,HAPPY CAMP CMPLX,2014,no,Forest,USF,KNF,98.38,53948,14404,26.7,2115,20140811,20141101.0,0.0039606514465243626,0.06588097512803512,0.012163188123651967,1.362931435210575,1.3518530475065065,29.443750000000023,16.701257324218773,21.062978744506836,89.71257019042969
2014KING,994,KING,2014,no,Forest,CDF,AEU,65.1,39265,18478,47.1,11296,20140913,20141008.0,0.0012575495757521549,0.06792020173088413,0.006049629072749869,1.3652773521177706,1.3516003251307074,29.736505126953148,16.524011230468773,27.74616813659668,80.66541290283203
2014LITTLE_DEER,995,LITTLE DEER,2014,no,Forest,USF,KNF,75.37,2226,1017,45.7,442,20140731,20140811.0,0.005242465824934113,0.08044046392891041,0.013330982123406268,1.3802371443403831,1.3904784928601166,33.7313171386719,17.846582031250023,40.014095306396484,60.34538269042969
2014MEADOW,998,MEADOW,2014,no,Forest,NPS,YNP,0.0,1936,777,40.1,682,20140719,20140929.0,0.005407197149168085,0.07959420028323795,0.013961001430093054,1.3742292842113633,1.4145780476199963,26.711999511718773,12.545129394531273,36.653770446777344,74.4180908203125
2014NICOLLS,999,NICOLLS,2014,no,Forest,USF,SQF,100.0,721,499,69.2,483,20140711,20140722.0,0.003932033501687805,0.05888742923376537,0.008131539820476133,1.3656240451884445,1.360931276812272,38.10720214843752,20.537591552734398,31.148948669433594,70.50028228759766
2014WHITES,1005,WHITES,2014,no,Forest,USF,KNF,97.16,13766,4289,31.2,792,20140729,20140806.0,0.004006506771980809,0.06848453161882075,0.012587959030884258,1.367889634542843,1.3365698412091063,35.79436645507815,16.858666992187523,39.51362991333008,59.53437042236328
2015BARKER,1006,BARKER,2015,no,Forest,USF,SHF,76.79,1324,597,45.0,537,20150730,20150901.0,0.0022344132819911307,0.06870958567523482,0.008724056282065323,1.3682958714377205,1.3330557037809276,37.4106384277344,18.381555175781273,18.059019088745117,71.63890075683594
2015BEAR,1007,BEAR,2015,no,Forest,USF,SRF,100.0,4811,881,18.3,116,20150731,20151015.0,0.008955531064752806,0.06852261675321095,0.020034683276300303,1.3682081968642674,1.3452145847425303,36.71975097656252,16.572015380859398,38.22434997558594,66.55384063720703
2015BIG_CREEK,1008,BIG CREEK,2015,no,Forest,CDF,TCU,89.43,83,43,51.8,22,20150729,20150909.0,0.00907393526554249,0.06586193845518291,0.01568627649191998,1.3558080150437823,1.3157754450572594,36.97808227539065,18.489221191406273,25.002662658691406,72.9707260131836
2015BLUE,1010,BLUE,2015,no,Forest,USF,SHF,87.68,1141,473,41.4,458,20150730,20150901.0,0.0033508263479409763,0.0640737148614891,0.007401783763866374,1.361146288920865,1.3355949261372568,36.04107055664065,18.108331298828148,23.216442108154297,74.2428207397461
2015BUCK,1011,BUCK,2015,no,Forest,USF,SRF,77.77,686,16,2.3,3,20150730,20150903.0,0.026173935978120542,0.07966707428155369,0.04606741700449028,1.3764292874242567,1.3509447547094782,37.2022644042969,16.769982910156273,30.3160400390625,70.61901092529297
2015CABIN,1013,CABIN,2015,no,Forest,USF,SQF,99.93,2809,608,21.7,308,20150719,20150905.0,0.004978660939133667,0.0662744120441304,0.013592997309454465,1.3618999325350736,1.325823933683579,28.192834472656273,12.384545898437523,29.55744743347168,72.9024887084961
2015CASTLE,1015,"CASTLE, CASTLE 1, OLSEN",2015,no,Forest,USF,SHF,95.14,6273,1720,27.4,1090,20150730,20151001.0,0.0020498851871432948,0.06954456284414506,0.010244361077320305,1.3676409635399536,1.3262317205472578,39.66726074218752,18.789056396484398,20.034379959106445,77.25298309326172
2015COON,1016,COON,2015,no,Forest,USF,SRF,95.77,2330,332,14.3,47,20150731,20150901.0,0.010002091223309403,0.07282531628615153,0.022168240662896438,1.368432153335749,1.3345959985287017,35.75838623046877,16.756097412109398,60.03822708129883,76.4941635131836
2015FROG,1019,FROG,2015,no,Forest,USF,MDF,100.0,1976,485,24.5,296,20150730,20150811.0,0.005673224995624038,0.0647935450726495,0.01537040526020292,1.3674281257872747,1.354217845884145,35.27828369140627,17.148553466796898,24.204021453857422,57.44084167480469
2015GOBBLER,1020,GOBBLER,2015,no,Forest,USF,SRF,89.94,3352,579,17.3,290,20150730,20150903.0,0.007441540890549074,0.07151618642353265,0.019662342937452948,1.3704856934190595,1.365695709668984,38.06496582031252,18.231042480468773,24.637680053710938,65.19727325439453
2015JOHNSON,1023,"JOHNSON, BLAKE, PELLETREAU",2015,no,Forest,USF,SRF,65.89,13841,2537,18.3,932,20150730,20150903.0,0.003919574822803155,0.08056393260242556,0.013502020474290277,1.3754772853594994,1.3625448660274677,38.16854248046877,17.443780517578148,26.59996223449707,80.23651885986328
2015LASSIC,1025,LASSIC,2015,no,Forest,USF,SRF,96.61,7391,1400,18.9,523,20150730,20150903.0,0.006120756765589555,0.07582289412184039,0.01575462404651402,1.3745184616886725,1.3614896163217145,35.3976989746094,19.529992675781273,19.988981246948242,79.16542053222656
2015LUMPKIN,1027,LUMPKIN,2015,no,Forest,CDF,BTU,81.03,427,171,40.2,138,20150911,20150921.0,0.007002885852155258,0.06236898617500032,0.016272966303364132,1.372688406570833,1.363973019959439,36.1385437011719,20.736352539062523,28.562501907348633,76.27137756347656
2015NICKOWITZ,1029,NICKOWITZ,2015,no,Forest,USF,SRF,100.0,3242,115,3.6,20,20150801,20150930.0,0.02136904672515605,0.07791792742339188,0.03901041981687133,1.3771688111053144,1.361688790663602,36.8806091308594,18.051599121093773,39.74494552612305,73.39497375488281
2015PATTISON,1032,"PATTISON ,CLARK",2015,no,Forest,USF,SHF,92.85,5509,1094,19.9,242,20150730,20151001.0,0.0081932430250209725,0.07388316338752642,0.02045759706672749,1.3715361475619514,1.3525439985357002,39.32607421875002,18.117578125000023,21.968280792236328,68.45179748535156
2015PEAK_SHF,1033,PEAK,2015,no,Forest,USF,SHF,81.46,2539,492,19.4,56,20150731,20150901.0,0.011923417312003842,0.067876473179632,0.025562447560892196,1.3709207372761867,1.3527666352016938,38.43416748046877,14.504327392578148,37.08741760253906,68.67501068115234
2015PEAK_SRF,1034,PEAK,2015,no,Forest,USF,SRF,100.0,5583,832,14.9,117,20150731,20151015.0,0.008642245345362582,0.08068967123660226,0.020581365947892196,1.379604807207121,1.3586996848032837,37.42159423828127,17.952020263671898,40.438297271728516,70.48127746582031
2015PICKETT,1035,PICKETT,2015,no,Forest,USF,SRF,85.32,4447,827,18.6,305,20150730,20150903.0,0.006690208352128497,0.07267852349763453,0.01561204315080413,1.3719505276756827,1.3629471094200403,35.35018310546877,18.717279052734398,22.759794235229492,68.4660873413086
2015PINE,1036,PINE,2015,no,Forest,USF,SRF,97.98,719,20,2.8,8,20150730,20150801.0,0.02744853612931977,0.07173974098734286,0.045833327535029056,1.3703297685027864,1.3695561953677076,37.23275146484377,21.239953613281273,17.00881004333496,66.69694519042969
2015RAIL,1037,RAIL,2015,no,Forest,USF,SHF,94.95,3503,846,24.2,510,20150730,20150901.0,0.006024445618989011,0.06150250314564154,0.014572064584870573,1.3634131516264094,1.372405882006843,38.59499511718752,14.611993408203148,29.881513595581055,69.41399383544922
2015RIVER_CMPLX,1038,RIVER COMPLEX,2015,no,Forest,USF,SHF,98.97,31620,4566,14.4,293,20150730,20151015.0,0.008113710521617743,0.0717805227750873,0.02013925745514884,1.3716448901009974,1.3502566077648597,38.85939941406252,17.491265869140648,21.87232780456543,87.01934814453125
2015ROUGH,1040,ROUGH,2015,no,Forest,USF,SNF,92.93,59249,11573,19.5,2740,20150731,20151105.0,0.004935277086034821,0.07865384279818939,0.015676843350697883,1.375979438846401,1.3743778476846396,30.934411621093773,17.457666015625023,28.657621383666992,73.52510833740234
2015SADDLE,1042,SADDLE,2015,no,Forest,USF,SHF,68.43,654,199,30.4,162,20150609,20150624.0,0.004742994941109158,0.07662051968201372,0.014479638849550888,1.3711931379414548,1.3406522619574626,39.80129394531252,17.002679443359398,46.5913200378418,85.29541015625
2015SHIELL,1043,SHIELL,2015,no,Forest,USF,SHF,96.12,6223,1103,17.7,99,20150730,20150901.0,0.008517715693610884,0.06547944269462871,0.020668132225444575,1.3690584407189157,1.340568510560058,34.27547607421877,19.969934082031273,16.720195770263672,75.616455078125
2015SKY,1044,SKY,2015,no,Forest,USF,SNF,100.0,202,73,36.4,67,20150618,20150621.0,0.00964534761963831,0.05929070003306093,0.017582419426052223,1.3563332995146524,1.3732669250720573,32.38320312500002,17.292138671875023,21.35688591003418,75.53644561767578
2015TENAYA,1047,TENAYA,2015,no,Forest,NPS,YNP,0.0,165,43,25.9,37,20150907,20150921.0,0.008284619690059693,0.07165170148731632,0.016106441686999363,1.363930467324668,1.3265941029559964,27.361840820312523,14.661767578125023,26.26506805419922,75.688079833984375
2015WILLOW,1051,WILLOW,2015,no,Forest,USF,SNF,97.32,2356,668,28.4,262,20150725,20150812.0,0.007576713774479197,0.06971889171630623,0.01775216648755519,1.3713857139212646,1.372841109935095,33.55779418945315,18.171990966796898,27.979232788085938,64.04399871826172
2016CEDAR,1054,CEDAR,2016,no,Forest,USF,SQF,96.51,11818,6333,53.6,5367,20160816,20160930.0,0.0022684300848557952,0.07132671957469677,0.007190947574597592,1.3699819642047604,1.3944305456572421,26.904046630859398,15.459375000000023,24.690698623657227,87.79046630859375
2016CLARK,1055,CLARK,2016,no,Forest,USF,INF,100.0,1145,365,31.9,276,20160804,20160815.0,0.004339223472860643,0.07983548118617166,0.012128652176179448,1.3791003959960917,1.3415996189244173,28.366937255859398,9.012322998046898,37.06052780151367,69.70179748535156
2016GAP,1058,GAP,2016,no,Forest,USF,KNF,63.5,13646,1562,11.4,431,20160829,20160917.0,0.004872100015893482,0.07057046984475007,0.014536829818373004,1.3685263260552971,1.3367443770465164,33.96196899414065,14.037561035156273,36.43245315551758,68.790924072265625
2016JACOBSON,1059,JACOBSON,2016,no,Forest,USF,SQF,100.0,682,114,16.7,88,20161020,20161027.0,0.004683292913807583,0.07556564655944148,0.01336490213985678,1.3707930142874394,1.3155656614935678,20.415734863281273,4.456048583984398,30.12457847595215,70.0827865600586
2016PONY,1063,PONY,2016,no,Forest,USF,KNF,100.0,1171,168,14.3,65,20160607,20160930.0,0.012503523620856837,0.07237441372065245,0.025080041812035197,1.369581787743611,1.3596934314346985,37.4197937011719,21.525415039062523,23.20382308959961,77.01002502441406
2016SOUP_CMPLX,1068,SOUP COMPLEX,2016,no,Forest,USF,MDF,100.0,1016,218,21.5,61,20160917,20161101.0,0.008339436419895848,0.06540770251155342,0.019701329060813018,1.3729846584148788,1.338684160219489,25.749749755859398,10.325555419921898,36.85122299194336,80.35027313232422
