"","name","buf_width","area_ha","prop.hs"
"153","2015BUTTE",130,9146.49935679344,0.576706353735097
"154","2015ROUGH",NA,NA,NA
"155","2004POWER",140,1069.00413290624,0.388939482620574
"156","2007ANGORA",140,262.571836306181,0.411838603441363
"157","2007ANTELOPE_CMPLX",140,2888.60423115574,0.553391551257496
"158","2007MOONLIGHT",140,9857.22341524981,0.636368255065002
"159","2008RICH",140,379.137023155588,0.475252031840929
"160","2008PIUTE",140,4011.32050864898,0.486431156695039
"161","2012CHIPS",140,2021.31761577392,0.291540118226819
"162","2013RIM",140,22348.0611647606,0.564079604060407
"163","2014KING",140,12411.3145806593,0.649477205503704
"164","2015BUTTE",140,8902.39693708264,0.561315173905759
"165","2015ROUGH",NA,NA,NA
"166","2004POWER",150,1011.84946404813,0.368144701149909
"167","2007ANGORA",150,247.139359386829,0.387633076178738
"168","2007ANTELOPE_CMPLX",150,2801.4274039279,0.536690433418996
"169","2007MOONLIGHT",150,9636.67004325266,0.622129644598955
"170","2008RICH",150,362.880005170914,0.454873698001134
"171","2008PIUTE",150,3839.66774736225,0.465615754125593
"172","2012CHIPS",150,1906.05351106475,0.274915263997093
"173","2013RIM",150,21793.7553011368,0.550088563415936
"174","2014KING",150,12171.2556480082,0.636915054756399
"175","2015BUTTE",150,8673.03711536444,0.546853546422214
"176","2015ROUGH",NA,NA,NA
"177","2004POWER",160,958.484846668585,0.348728867258399
"178","2007ANGORA",160,232.594390651297,0.364819587514422
"179","2007ANTELOPE_CMPLX",160,2718.26347998235,0.520758097523166
"180","2007MOONLIGHT",160,9424.68177641587,0.608443985080224
"181","2008RICH",160,346.959026454579,0.434916592728591
"182","2008PIUTE",160,3674.6695842396,0.445607318707068
"183","2012CHIPS",160,1799.40766299139,0.259533444280551
"184","2013RIM",160,21269.2042787053,0.536848554322475
"185","2014KING",160,11943.6552669819,0.625004853102909
"186","2015BUTTE",160,8456.16278005682,0.533179155570037
"187","2015ROUGH",NA,NA,NA
"188","2004POWER",170,908.974971698586,0.330715517671911
"189","2007ANGORA",170,218.706661061339,0.343036965129018
"190","2007ANTELOPE_CMPLX",170,2638.33270170341,0.505445159562362
"191","2007MOONLIGHT",170,9220.14450891325,0.595239351429023
"192","2008RICH",170,331.612376833913,0.415679414693411
"193","2008PIUTE",170,3516.30454819729,0.426403246757191
"194","2012CHIPS",170,1699.08913350122,0.245064230872588
"195","2013RIM",170,20770.6822179829,0.52426553315771
"196","2014KING",170,11725.5710361006,0.613592626306411
"197","2015BUTTE",170,8249.6905725381,0.520160641130705
"198","2015ROUGH",NA,NA,NA
"199","2004POWER",180,863.359003700532,0.314118901769065
"200","2007ANGORA",180,205.409064510946,0.322179954455358
"201","2007ANTELOPE_CMPLX",180,2561.83826282167,0.49079054688169
"202","2007MOONLIGHT",180,9022.70212230498,0.58249275314787
"203","2008RICH",180,316.725757313622,0.397018888967444
"204","2008PIUTE",180,3365.32530933382,0.408094810510587
"205","2012CHIPS",180,1604.63228600499,0.231440463745898
"206","2013RIM",180,20296.1503023484,0.51228803886361
"207","2014KING",180,11516.3857474595,0.602646076219698
"208","2015BUTTE",180,8052.93694535048,0.507754903974527
"209","2015ROUGH",NA,NA,NA
"210","2004POWER",190,820.692550747459,0.298595418158475
"211","2007ANGORA",190,192.54488975715,0.302002757085069
"212","2007ANTELOPE_CMPLX",190,2488.34201334318,0.476710319804602
"213","2007MOONLIGHT",190,8832.45424168212,0.570210621890249
"214","2008RICH",190,302.096760760039,0.378681296194208
"215","2008PIUTE",190,3220.50122590905,0.39053277669511
"216","2012CHIPS",190,1515.6179142347,0.218601679644241
