VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,sdc,MSI,AWMSI,MPFD,AWMPFD
1992RAINBOW,260,RAINBOW,1992,no,Forest,USF,INF,92.22,3422,828,24.2,287,19920820,19920916,0.005122033068272222,0.072721113426959,0.0159661762218857,1.3727368239593538,1.3649724457078811
1992RATTLESNAKE,261,RATTLESNAKE,1992,yes,Forest,NPS,KNP,0.0,138,13,9.3,10,19920716,19921018,0.01490407853131673,0.08005520461743142,0.030769231043465836,1.3700973377012706,1.346028283697784
1992RUBY,262,RUBY,1992,no,Forest,USF,STF,77.43,1718,1209,70.4,1168,19920907,19920909,0.0011829704262593008,0.08554880720437366,0.006081231347076812,1.3761518733821225,1.359266243889117
1993BUCK_PEAK,267,BUCK PEAK,1993,yes,Forest,NPS,KNP,0.0,836,50,6.0,17,19930622,19931116,0.01841668931928812,0.06308269342423664,0.03268892822436381,1.3678937011882515,1.3519920062009696
1993ROAD,274,ROAD,1993,no,Forest,USF,ENF,62.05,128,17,13.1,8,19930510,19930512,0.016827264285541148,0.07203470109006849,0.029946514989991697,1.3657373714528973,1.3381170324739222
1994BARKLEY,280,BARKLEY,1994,no,Forest,CDF,TGU,71.4,18124,544,3.0,332,19940918,0,0.004326997372443224,0.08170102610942366,0.017509195756686448,1.3770014305958385,1.3695820462888062
1994BEAR,281,BEAR,1994,no,Forest,USF,KNF,100.0,834,197,23.6,161,19940721,0,0.0030304678060232414,0.07489355490283668,0.009960638379141237,1.3701341478226092,1.3025211653489537
1994BIG_CREEK,282,BIG CREEK,1994,no,Forest,USF,SNF,99.54,2383,546,22.9,187,19940824,19940902,0.006123868930954934,0.07287396686987763,0.016696774273938782,1.3684829616442449,1.3357228701105535
1994COTTONWOOD,284,COTTONWOOD,1994,no,Forest,USF,TNF,74.15,19621,8780,44.7,4805,19940816,19940831,0.0015118615868762368,0.07529710251430494,0.009271941269469591,1.3704484845091056,1.3953285671828493
1994CREEK,285,CREEK,1994,no,Forest,CDF,TCU,85.25,591,103,17.4,77,19940809,0,0.00781180813869203,0.0815382557535468,0.01935113551536645,1.3776342717069552,1.3520761399307215
1994FOUR_LANE,290,FOUR LANE,1994,no,Forest,CDF,FKU,93.3,90,23,25.8,23,19940730,0,0.013598707578967804,0.07730248262878246,0.02170540041404354,1.3920585114419524,1.3766468105326193
1994HIRSCHDALE,292,HIRSCHDALE,1994,no,Forest,USF,TNF,79.18,445,99,22.2,41,19940811,19940822,0.01075423660573778,0.07365922128906462,0.025393942828127205,1.3738927031474826,1.334414745876463
1994HORIZON,293,HORIZON,1994,yes,Forest,NPS,YNP,0.0,1337,66,4.9,21,19940531,19940819,0.013682605745735122,0.06451626778606467,0.026867028785098175,1.3536773479114645,1.3213154021225333
1994JACK1,295,JACK #1,1994,no,Forest,USF,KNF,100.0,11305,1252,11.1,154,19940721,19940810,0.008482028352712332,0.07618663257004363,0.021948774864207106,1.3743216625225239,1.346336005943281
1994LUCAS4,298,LUCAS #4,1994,no,Forest,USF,SQF,78.79,2808,820,29.2,270,19940627,19940702,0.007521431535018458,0.07126294996862788,0.023721527926907505,1.374594899026525,1.3865510697855432
1994SPECIMEN,306,SPECIMEN,1994,no,Forest,USF,KNF,100.0,3432,997,29.0,446,19940918,19941012,0.0032650160788158878,0.07539085524189651,0.010909414810175095,1.3730766547068187,1.346082891247421
1994SUGARFOOT,307,SUGARFOOT,1994,no,Forest,USF,MNF,86.97,1106,162,14.7,46,19940827,19940910,0.009243089823483177,0.0729989808102781,0.024222347264785244,1.3732765842482593,1.3435172538640012
1995CASTLE,313,CASTLE WF,1995,no,Forest,NPS,KNP,0.0,736,17,2.3,3,19951109,19951211,0.03447402417080949,0.08303841281447706,0.05719298607415092,1.3784220527845183,1.3683028898648908
1995HELESTER,316,HELESTER,1995,no,Forest,USF,TNF,100.0,258,55,21.5,55,19950811,19950816,0.005671112490138621,0.06773206398178544,0.013419909672174667,1.3641891736253846,1.3395035928355172
1995PONY,320,PONY,1995,no,Forest,USF,KNF,100.0,852,179,21.0,146,19950801,19950815,0.0034692196445757773,0.06851628986109891,0.01295180522655959,1.3719834876826502,1.2949439322750915
1996ACKERSON,327,ACKERSON,1996,no,Forest,NPS,YNP,18.97,24123,4078,16.9,319,19960814,0,0.005388434033367894,0.07836287438396695,0.017236654162884793,1.3763567425596464,1.338141372682376
1996BIG_ARROYO,333,BIG ARROYO,1996,yes,Forest,NPS,KNP,0.0,1410,48,3.4,7,19960802,19961105,0.024747469604976983,0.07246001253093601,0.044444444831662294,1.3703964521707246,1.3506773381727102
1996BOREL,335,BOREL,1996,no,Forest,USF,SQF,100.0,1099,130,11.8,71,19960801,19960805,0.008830120828423027,0.0805618218947703,0.021124828678643386,1.3728276831247805,1.349424099610109
1996CASTLE_COMPLEX,337,CASTLE COMPLEX,1996,no,Forest,NPS,KNP,0.0,1148,48,4.2,11,19960726,19961105,0.017416154424697617,0.07291054057516277,0.0322097370559242,1.3709587351275379,1.34590502489225
1996DIXIE,342,DIXIE FIRE,1996,no,Forest,CDF,LMU,50.68,576,289,50.2,285,19960816,0,0.002557877349957879,0.07511757465066608,0.007772610656469649,1.3764463064720611,1.3367643615619735
1996FORK,345,FORK,1996,no,Forest,USF,MNF,74.47,33673,12366,36.7,2848,19960811,19960907,0.0024089773634010324,0.0800246147755295,0.014919567047571802,1.3794932344323416,1.3909073942290335
1996HOSPITAL,350,HOSPITAL,1996,no,Forest,NPS,KNP,0.0,119,28,23.3,15,19960728,19960810,0.011618712006548364,0.05719731424884516,0.019633227438112515,1.3563772046233813,1.3327445536187386
1996ILL,351,ILL,1996,yes,Forest,NPS,YNP,0.0,233,3,1.3,1,19961001,19961023,0.039606385754111385,0.09469139483927794,0.06274508889901453,1.38807994737169,1.3724406239987432
1996KAWEAH,352,KAWEAH,1996,no,Forest,NPS,KNP,0.0,1824,426,23.4,190,19960813,19960825,0.006751169111270614,0.08259457858559945,0.016933638586408284,1.3776834947289935,1.3750834472527989
1996KENDRICK,353,KENDRICK,1996,yes,Forest,NPS,YNP,0.0,344,7,2.1,6,19960810,19960000,0.017292337669804578,0.06412700099945753,0.031223625694467082,1.3679969762834148,1.3425470985588264
1996KIBBIE,354,KIBBIE,1996,no,Forest,NPS,YNP,56.01,118,9,7.8,9,19960814,19961120,0.01552640317242496,0.0470176372633294,0.03006534534543215,1.3735872643355667,1.3672802951201342
1996MADDALENA,355,MADDALENA,1996,no,Forest,USF,PNF,53.9,1819,408,22.4,83,19960725,19960730,0.012495892409939036,0.07137489286435682,0.025655597846157494,1.3716521466295468,1.3703815106387078
1996ROCK,360,ROCK,1996,no,Forest,USF,SHF,100.0,1042,23,2.2,12,19960813,19960821,0.015061874507625642,0.08020423613803979,0.03116217160334823,1.3718957286639242,1.3447454731418462
1996ROGGE,361,ROGGE,1996,no,Forest,USF,STF,92.75,8561,470,5.5,147,19960814,19960831,0.009187532230551642,0.07662902705126094,0.023911380464068707,1.3719755942563996,1.352226441173296
1997AMPHITHEATER,370,AMPHITHEATER,1997,no,Forest,NPS,KNP,0.0,101,2,1.8,1,19970923,19970930,0.043757934638097636,0.07280422483306292,0.06666665750535124,1.3849616968153322,1.3801645316528108
1997CHOKE,373,CHOKE,1997,no,Forest,USF,SQF,99.93,1592,517,32.5,372,19970806,19970812,0.0031353186550197912,0.07416958062705373,0.013430084512843854,1.3699146306578496,1.360252809840669
1997HUFFER,377,HUFFER,1997,no,Forest,NPS,LNP,0.0,927,192,20.7,130,19970730,19970817,0.004429343022649079,0.052507500277843094,0.012041803516388108,1.3514393529384177,1.317897082496672
1997JACKS,378,JACKS,1997,no,Forest,USF,SQF,98.94,2320,1501,64.7,1482,19970808,19970818,0.0012744499369877758,0.08448923874783983,0.005641271368317235,1.3783579627995464,1.3626238124624621
1997MAYBERT,380,MAYBERT,1997,no,Forest,USF,TNF,58.09,206,50,24.4,49,19970521,19970523,0.0049290054397192265,0.0705891690959287,0.011350058371309759,1.3548920094443724,1.300269147639742
1997SUGARLOAF,383,SUGARLOAF,1997,yes,Forest,NPS,KNP,0.0,135,7,5.1,5,19970815,19971026,0.013485601241025302,0.09527061451360673,0.032900437858485836,1.3765552234628766,1.300254231956054
1998ROUGH,389,ROUGH,1998,no,Forest,USF,SNF,100.0,379,8,2.0,2,19981020,19981022,0.03655654787146435,0.07703146479799586,0.0603921698730489,1.3699738470372183,1.3573198926260426
1999BELL_WEST,392,BELL WEST,1999,no,Forest,USF,MDF,79.67,941,84,9.0,46,19990522,19990526,0.008070289749148644,0.08788527800945373,0.015557900052035332,1.3842314501583377,1.3388281199901997
1999BOHEMOTASH,394,BOHEMOTASH,1999,no,Forest,USF,SHF,45.79,2309,195,8.4,37,19990823,19990907,0.013345716633753666,0.07372134742053076,0.02876837973031778,1.3758211935104463,1.3522019464476813
1999BUCKS,396,BUCKS,1999,no,Forest,USF,PNF,80.83,13893,1377,9.9,107,19990823,19991010,0.009974217535219062,0.07406590850373146,0.022336345042492465,1.3702588273753231,1.3507867562634028
1999CINDER,398,CINDER,1999,no,Forest,USF,LNF,42.05,298,107,35.9,106,19990817,19990822,0.005186572516924285,0.02373240393439695,0.009708189124757032,1.317197867699626,1.3263703347329965
1999DEER,400,DEER,1999,yes,Forest,USF,STF,100.0,140,4,2.9,2,19990806,19990806,0.02930516653006167,0.06648479434752515,0.049275451056214496,1.3575872003990819,1.34959457639385
1999DEVILSGAP,402,DEVILS GAP,1999,no,Forest,USF,PNF,97.88,606,177,29.3,147,19990822,19990828,0.0050143636361251924,0.06557117291353744,0.012022968478502961,1.3763175621144466,1.3441918518311824
1999EAST,405,EAST,1999,no,Forest,USF,KNF,100.0,475,122,25.8,76,19990724,19990810,0.008369457228248235,0.06735040180044718,0.01940371568998373,1.3743008809684651,1.3479362159211539
1999GUN2,411,GUN II,1999,no,Forest,CDF,TGU,55.92,24609,1032,4.2,348,19990928,19991006,0.004646391386152441,0.07263885099177159,0.014968220642219013,1.369985190814341,1.3513399221542597
1999HIGH,412,HIGH,1999,no,Forest,USF,SHF,38.62,1332,105,7.9,30,19990823,19991005,0.013104858817599215,0.08441137837115907,0.028701326486547375,1.3804698237215356,1.365032643486055
1999HIRAM,413,HIRAM,1999,yes,Forest,USF,STF,100.0,1118,110,9.8,45,19990810,0,0.011376175500102344,0.07914243412177813,0.0263172352662111,1.3742945164665534,1.3482800252752831
1999HORTON2,414,HORTON 2,1999,no,Forest,USF,PNF,97.96,1643,365,22.2,90,19990824,19990907,0.010217320171258643,0.0695629926757389,0.022456829291273045,1.3714755737779962,1.3545913576427921
1999JACKASS,415,JACKASS,1999,no,Forest,USF,SHF,90.91,2217,50,2.3,10,19990823,19990907,0.020738305744506736,0.07927636687532107,0.03835125549491164,1.3735771409841304,1.35149371313703
1999LOOKOUT,424,LOOKOUT,1999,no,Forest,USF,PNF,92.33,1062,124,11.6,65,19990823,19991010,0.007782336137172318,0.06657973200265968,0.02047930065495897,1.3603595428770732,1.3234422914523982
1999LOST_BEAR,425,LOST BEAR,1999,yes,Forest,NPS,YNP,0.0,868,9,1.0,3,19990711,19991122,0.02845506851426915,0.08486822004857911,0.05085910116041901,1.3824856718889798,1.3636964613197102
1999LOST_VALLEY,426,LOST VALLEY,1999,no,Forest,NPS,YNP,0.0,363,33,9.0,6,19991106,19991108,0.023434303248339755,0.06738204097484952,0.039999998434457784,1.3655716687952102,1.344643586165951
1999LUNCH,428,LUNCH,1999,no,Forest,USF,SHF,88.54,825,34,4.1,17,19990823,19991005,0.014236161526240824,0.0770793275098385,0.032888912527155145,1.3713201120683218,1.3345761845933006
1999MEGRAM,429,MEGRAM,1999,no,Forest,USF,SHF,98.26,50779,7042,13.9,618,19990000,0,0.005382711826193584,0.06982400872636865,0.01611380341391618,1.3659269546636104,1.3471826240550666
1999ONION,433,ONION,1999,no,Forest,USF,SHF,99.12,6775,237,3.5,85,19990823,19990901,0.010164003893074461,0.0773370761607624,0.02663645310118843,1.3718246002270933,1.336629631064866
1999PIDGEN,435,PIDGEON,1999,no,Forest,USF,PNF,95.79,1916,169,8.8,31,19990823,19990917,0.011692984164855551,0.07207727722339241,0.024037944850223213,1.367645806060287,1.3404489210317792
1999PILOT,436,PILOT,1999,no,Forest,USF,STF,95.95,1647,734,44.5,348,19990823,19990830,0.004274026309116564,0.07347123951084551,0.010861971475068802,1.3689387021641244,1.3620583254430563
1999REPTILE,440,REPTILE,1999,no,Forest,USF,SHF,95.35,735,134,18.2,24,19990823,19991005,0.011435987960789058,0.055743539859784974,0.0241939122648789,1.3588464025987934,1.3410383994816275
1999RICHBAR_CMPLX,441,RICHBAR COMPLEX,1999,no,Forest,USF,SQF,76.87,1027,386,37.6,238,19990908,19990911,0.005317936937408294,0.07686882219494107,0.018342964122109316,1.3825136604219672,1.3714917452047886
1999SHEEP1,442,SHEEP #1,1999,no,Forest,USF,SHF,52.56,5019,500,10.0,145,19990000,19990000,0.005893411278206974,0.08195435640838522,0.017182127792302906,1.378071105702058,1.351440254914809
1999SHEEP2,443,SHEEP #2,1999,no,Forest,USF,SHF,78.13,1059,111,10.5,54,19990823,19990919,0.009970342463267326,0.07769360523615085,0.01998928792529821,1.3707874574949617,1.346086609266193
1999STAG,446,STAG,1999,no,Forest,USF,PNF,100.0,190,6,3.2,5,19990823,19990906,0.02791260689397131,0.06252530545706347,0.044117662978113,1.3947183545027828,1.3935952597736072
1999SUGAR,447,SUGAR,1999,no,Forest,USF,SHF,79.5,2065,120,5.8,22,19990823,19990907,0.018302696694918484,0.08449742779138313,0.03753122918032593,1.3792190465665115,1.348715297982357
2000ARNOT,454,ARNOT,2000,yes,Forest,USF,STF,100.0,252,6,2.2,2,20000628,20000802,0.027235801763265538,0.07857778360304725,0.043386229364235016,1.3726392723400036,1.3500456636239826
2000BARK,457,BARK,2000,no,Forest,USF,KNF,52.15,764,241,31.5,111,20000721,20000728,0.005779607784312676,0.07147123905026026,0.015817525134226587,1.3687499697547982,1.3184693651468802
2000CABBAGE,458,CABBAGE,2000,no,Forest,USF,MNF,99.85,587,19,3.3,3,20000325,20000405,0.030387691156423747,0.08683151134374158,0.05426353628300384,1.3786948339325833,1.3592030277974771
2000HIGHWAY,464,HIGHWAY,2000,no,Forest,CDF,FKU,80.43,273,29,10.7,15,20000813,0,0.012883296720044459,0.07242058212987228,0.02716049460557122,1.3664857827083592,1.3305992200544294
2000JOURNEY,465,JOURNEY,2000,no,Forest,USF,SRF,78.32,418,106,25.4,46,20001007,20001013,0.00910738716928552,0.08130300697051224,0.021070521417075935,1.3739848176061566,1.332228186326086
2000MANTER,467,MANTER,2000,no,Forest,USF,SQF,69.69,32061,13978,43.6,8011,20000722,20000906,0.0010023495992267017,0.0838770868259933,0.010831433252663222,1.3779820976077306,1.4097597943447941
2000SAWMILL,474,SAWMILL,2000,no,Forest,USF,INF,100.0,133,15,11.1,6,20000803,20000813,0.026317937203072357,0.05961418882258475,0.04161615726961654,1.3632060012176792,1.3703792877188357
2000STORRIE,476,STORRIE,2000,no,Forest,USF,PNF,92.1,22806,6273,27.5,1869,20000817,20000927,0.0022934135449543718,0.07146244743654916,0.009449909455711603,1.3674753448336046,1.3454630013891564
2000TOWN,477,TOWN,2000,no,Forest,USF,MNF,95.03,459,125,27.3,104,20000331,20000401,0.006133770573845057,0.08826592191685959,0.016654709334699522,1.388087255619358,1.358827659154516
2001BELL,479,BELL,2001,no,Forest,USF,MDF,100.0,1236,409,33.1,222,20010808,20010819,0.004812969952489188,0.07645456598260708,0.01787660732346292,1.370704399184276,1.3452981012586633
