"","name","X","width","area_ha","prop.hs","sdc","sdc.name"
"1005","1987FOUTS",1005,110,508.9137639,0.272064902,0.00536071142909847,"0.0054"
"1006","1987FOUTS",1006,120,458.5707208,0.24515155,0.00536071142909847,"0.0054"
"1007","1987FOUTS",1007,130,411.9716692,0.220239734,0.00536071142909847,"0.0054"
"1008","1987FOUTS",1008,140,368.8331863,0.197177934,0.00536071142909847,"0.0054"
"1009","1987FOUTS",1009,150,329.3922071,0.176092818,0.00536071142909847,"0.0054"
"1010","1987FOUTS",1010,160,293.6478276,0.1569839,0.00536071142909847,"0.0054"
"1011","1987FOUTS",1011,170,261.5954006,0.139848698,0.00536071142909847,"0.0054"
"1012","1987FOUTS",1012,180,233.0098627,0.124566891,0.00536071142909847,"0.0054"
"1013","1987FOUTS",1013,190,207.6272847,0.110997385,0.00536071142909847,"0.0054"
"1014","1987FOUTS",1014,200,184.7836842,0.098785214,0.00536071142909847,"0.0054"
"1015","1987FOUTS",1015,210,164.3878891,0.087881638,0.00536071142909847,"0.0054"
"1016","1987FOUTS",1016,220,146.3055841,0.078214851,0.00536071142909847,"0.0054"
"1017","1987FOUTS",1017,230,130.1919962,0.06960054,0.00536071142909847,"0.0054"
"1018","1987FOUTS",1018,240,115.8374746,0.061926624,0.00536071142909847,"0.0054"
"1019","1987FOUTS",1019,250,103.2482371,0.055196427,0.00536071142909847,"0.0054"
"1020","1987FOUTS",1020,260,91.80957321,0.049081326,0.00536071142909847,"0.0054"
"1021","1987FOUTS",1021,270,81.43164766,0.043533295,0.00536071142909847,"0.0054"
"1022","1987FOUTS",1022,280,71.93163121,0.038454594,0.00536071142909847,"0.0054"
"1023","1987FOUTS",1023,290,63.15222074,0.033761128,0.00536071142909847,"0.0054"
"1024","1987FOUTS",1024,300,55.01328538,0.02941006,0.00536071142909847,"0.0054"
"1025","1987FOUTS",1025,310,47.57820849,0.025435273,0.00536071142909847,"0.0054"
"1026","1987FOUTS",1026,320,40.92962044,0.021880943,0.00536071142909847,"0.0054"
"1027","1987FOUTS",1027,330,35.02819767,0.018726047,0.00536071142909847,"0.0054"
"1028","1987FOUTS",1028,340,29.65542757,0.015853769,0.00536071142909847,"0.0054"
"1029","1987FOUTS",1029,350,24.79182856,0.013253692,0.00536071142909847,"0.0054"
"1030","1987FOUTS",1030,360,20.43826929,0.010926283,0.00536071142909847,"0.0054"
"1031","1987FOUTS",1031,370,16.53359905,0.008838849,0.00536071142909847,"0.0054"
"1032","1987FOUTS",1032,380,13.07820894,0.0069916,0.00536071142909847,"0.0054"
"1033","1987FOUTS",1033,390,10.08230609,0.005389993,0.00536071142909847,"0.0054"
"1034","1987FOUTS",1034,400,7.450550241,0.003983058,0.00536071142909847,"0.0054"
"1035","1987FOUTS",1035,410,5.216748978,0.00278887,0.00536071142909847,"0.0054"
"1036","1987FOUTS",1036,420,3.467298758,0.001853615,0.00536071142909847,"0.0054"
"1037","1987FOUTS",1037,430,2.141032508,0.001144594,0.00536071142909847,"0.0054"
"1038","1987FOUTS",1038,440,1.144187152,0.000611682,0.00536071142909847,"0.0054"
"1039","1987FOUTS",1039,450,0.536647265,0.000286891,0.00536071142909847,"0.0054"
"1040","1987FOUTS",1040,460,0.199415173,0.000106607,0.00536071142909847,"0.0054"
"1041","1987FOUTS",1041,470,0.016079062,8.6e-06,0.00536071142909847,"0.0054"
"1042","1987FOUTS",1042,480,0,0,0.00536071142909847,"0.0054"
"1043","1987FRIENDLY",1043,0,420.749976,1,0.00457211887687436,"0.0046"
"1044","1987FRIENDLY",1044,10,369.5431948,0.878296413,0.00457211887687436,"0.0046"
"1045","1987FRIENDLY",1045,20,326.0980048,0.775039865,0.00457211887687436,"0.0046"
"1046","1987FRIENDLY",1046,30,290.4353856,0.690280219,0.00457211887687436,"0.0046"
"1047","1987FRIENDLY",1047,40,260.9691619,0.620247598,0.00457211887687436,"0.0046"
"1048","1987FRIENDLY",1048,50,235.4023139,0.559482656,0.00457211887687436,"0.0046"
"1049","1987FRIENDLY",1049,60,213.8278746,0.508206505,0.00457211887687436,"0.0046"
"1050","1987FRIENDLY",1050,70,194.9508036,0.463341211,0.00457211887687436,"0.0046"
"1051","1987FRIENDLY",1051,80,178.1718018,0.423462417,0.00457211887687436,"0.0046"
"1052","1987FRIENDLY",1052,90,163.1577513,0.387778397,0.00457211887687436,"0.0046"
"1053","1987FRIENDLY",1053,100,149.389265,0.35505472,0.00457211887687436,"0.0046"
"1054","1987FRIENDLY",1054,110,136.8655572,0.325289519,0.00457211887687436,"0.0046"
"1055","1987FRIENDLY",1055,120,125.3055747,0.297814811,0.00457211887687436,"0.0046"
"1056","1987FRIENDLY",1056,130,114.4812039,0.272088438,0.00457211887687436,"0.0046"
"1057","1987FRIENDLY",1057,140,104.2870132,0.24785982,0.00457211887687436,"0.0046"
"1058","1987FRIENDLY",1058,150,94.64062775,0.224933174,0.00457211887687436,"0.0046"
"1059","1987FRIENDLY",1059,160,85.64094428,0.203543551,0.00457211887687436,"0.0046"
"1060","1987FRIENDLY",1060,170,77.26380218,0.183633527,0.00457211887687436,"0.0046"
"1061","1987FRIENDLY",1061,180,69.53854921,0.165272854,0.00457211887687436,"0.0046"
"1062","1987FRIENDLY",1062,190,62.44823103,0.148421235,0.00457211887687436,"0.0046"
"1063","1987FRIENDLY",1063,200,56.27302664,0.133744575,0.00457211887687436,"0.0046"
"1064","1987FRIENDLY",1064,210,50.7957892,0.120726779,0.00457211887687436,"0.0046"
"1065","1987FRIENDLY",1065,220,45.75119629,0.108737252,0.00457211887687436,"0.0046"
"1066","1987FRIENDLY",1066,230,41.14085306,0.097779811,0.00457211887687436,"0.0046"
"1067","1987FRIENDLY",1067,240,36.93921065,0.087793732,0.00457211887687436,"0.0046"
"1068","1987FRIENDLY",1068,250,33.01440543,0.078465615,0.00457211887687436,"0.0046"
"1069","1987FRIENDLY",1069,260,29.20737996,0.069417425,0.00457211887687436,"0.0046"
"1070","1987FRIENDLY",1070,270,25.67988598,0.061033601,0.00457211887687436,"0.0046"
"1071","1987FRIENDLY",1071,280,22.45780626,0.053375657,0.00457211887687436,"0.0046"
"1072","1987FRIENDLY",1072,290,19.47871249,0.04629522,0.00457211887687436,"0.0046"
"1073","1987FRIENDLY",1073,300,16.6899394,0.039667119,0.00457211887687436,"0.0046"
"1074","1987FRIENDLY",1074,310,14.1012225,0.033514494,0.00457211887687436,"0.0046"
"1075","1987FRIENDLY",1075,320,11.80787855,0.028063884,0.00457211887687436,"0.0046"
"1076","1987FRIENDLY",1076,330,9.934315147,0.02361097,0.00457211887687436,"0.0046"
"1077","1987FRIENDLY",1077,340,8.17881577,0.01943866,0.00457211887687436,"0.0046"
"1078","1987FRIENDLY",1078,350,6.532616117,0.015526124,0.00457211887687436,"0.0046"
"1079","1987FRIENDLY",1079,360,5.006916631,0.011899981,0.00457211887687436,"0.0046"
"1080","1987FRIENDLY",1080,370,3.59592264,0.00854646,0.00457211887687436,"0.0046"
"1081","1987FRIENDLY",1081,380,2.286249668,0.005433749,0.00457211887687436,"0.0046"
"1082","1987FRIENDLY",1082,390,1.124152914,0.002671784,0.00457211887687436,"0.0046"
"1083","1987FRIENDLY",1083,400,0.37299113,0.000886491,0.00457211887687436,"0.0046"
"1084","1987FRIENDLY",1084,410,0.013496796,3.21e-05,0.00457211887687436,"0.0046"
"1085","1987FRIENDLY",1085,420,0,0,0.00457211887687436,"0.0046"
"1086","1987GLASGOW",1086,0,1410.570104,1,0.0024930763483544,"0.0025"
"1087","1987GLASGOW",1087,10,1284.102352,0.91034281,0.0024930763483544,"0.0025"
"1088","1987GLASGOW",1088,20,1179.025737,0.835850507,0.0024930763483544,"0.0025"
"1089","1987GLASGOW",1089,30,1093.980343,0.775559003,0.0024930763483544,"0.0025"
"1090","1987GLASGOW",1090,40,1024.883561,0.726573999,0.0024930763483544,"0.0025"
"1091","1987GLASGOW",1091,50,965.8831314,0.684746634,0.0024930763483544,"0.0025"
"1092","1987GLASGOW",1092,60,911.2153646,0.645990839,0.0024930763483544,"0.0025"
"1093","1987GLASGOW",1093,70,863.2520513,0.611988053,0.0024930763483544,"0.0025"
"1094","1987GLASGOW",1094,80,823.9864276,0.584151348,0.0024930763483544,"0.0025"
"1095","1987GLASGOW",1095,90,788.4484332,0.558957283,0.0024930763483544,"0.0025"
"1096","1987GLASGOW",1096,100,748.689905,0.530771142,0.0024930763483544,"0.0025"
"1097","1987GLASGOW",1097,110,710.9720232,0.504031683,0.0024930763483544,"0.0025"
"1098","1987GLASGOW",1098,120,675.6454224,0.478987482,0.0024930763483544,"0.0025"
"1099","1987GLASGOW",1099,130,642.2160773,0.455288309,0.0024930763483544,"0.0025"
"1100","1987GLASGOW",1100,140,611.1353676,0.433254161,0.0024930763483544,"0.0025"
"1101","1987GLASGOW",1101,150,582.3190134,0.412825291,0.0024930763483544,"0.0025"
"1102","1987GLASGOW",1102,160,554.686623,0.393235771,0.0024930763483544,"0.0025"
"1103","1987GLASGOW",1103,170,528.0033183,0.37431909,0.0024930763483544,"0.0025"
"1104","1987GLASGOW",1104,180,502.3317355,0.356119653,0.0024930763483544,"0.0025"
"1105","1987GLASGOW",1105,190,478.0087798,0.338876301,0.0024930763483544,"0.0025"
"1106","1987GLASGOW",1106,200,455.0872174,0.322626444,0.0024930763483544,"0.0025"
"1107","1987GLASGOW",1107,210,433.3045543,0.307183991,0.0024930763483544,"0.0025"
"1108","1987GLASGOW",1108,220,412.5219534,0.292450515,0.0024930763483544,"0.0025"
"1109","1987GLASGOW",1109,230,392.7177268,0.278410641,0.0024930763483544,"0.0025"
"1110","1987GLASGOW",1110,240,373.9753792,0.265123568,0.0024930763483544,"0.0025"
"1111","1987GLASGOW",1111,250,356.0574939,0.252420984,0.0024930763483544,"0.0025"
"1112","1987GLASGOW",1112,260,339.0373421,0.240354833,0.0024930763483544,"0.0025"
"1113","1987GLASGOW",1113,270,322.6862678,0.228763013,0.0024930763483544,"0.0025"
"1114","1987GLASGOW",1114,280,307.1735178,0.21776551,0.0024930763483544,"0.0025"
"1115","1987GLASGOW",1115,290,292.6157531,0.207445027,0.0024930763483544,"0.0025"
"1116","1987GLASGOW",1116,300,278.8150798,0.197661271,0.0024930763483544,"0.0025"
"1117","1987GLASGOW",1117,310,265.9644188,0.188551011,0.0024930763483544,"0.0025"
"1118","1987GLASGOW",1118,320,253.8558824,0.179966867,0.0024930763483544,"0.0025"
"1119","1987GLASGOW",1119,330,242.6742657,0.172039848,0.0024930763483544,"0.0025"
"1120","1987GLASGOW",1120,340,232.1514703,0.164579888,0.0024930763483544,"0.0025"
"1121","1987GLASGOW",1121,350,221.9706127,0.15736234,0.0024930763483544,"0.0025"
"1122","1987GLASGOW",1122,360,212.1004274,0.150365038,0.0024930763483544,"0.0025"
"1123","1987GLASGOW",1123,370,202.5413291,0.143588276,0.0024930763483544,"0.0025"
"1124","1987GLASGOW",1124,380,193.3184695,0.137049884,0.0024930763483544,"0.0025"
"1125","1987GLASGOW",1125,390,184.4106,0.1307348,0.0024930763483544,"0.0025"
"1126","1987GLASGOW",1126,400,175.737578,0.124586206,0.0024930763483544,"0.0025"
"1127","1987GLASGOW",1127,410,167.2672761,0.118581328,0.0024930763483544,"0.0025"
"1128","1987GLASGOW",1128,420,159.0440502,0.11275161,0.0024930763483544,"0.0025"
"1129","1987GLASGOW",1129,430,151.0213559,0.107064055,0.0024930763483544,"0.0025"
"1130","1987GLASGOW",1130,440,143.1979111,0.101517756,0.0024930763483544,"0.0025"
"1131","1987GLASGOW",1131,450,135.5715624,0.096111184,0.0024930763483544,"0.0025"
"1132","1987GLASGOW",1132,460,128.132033,0.090837054,0.0024930763483544,"0.0025"
"1133","1987GLASGOW",1133,470,120.8594235,0.08568126,0.0024930763483544,"0.0025"
"1134","1987GLASGOW",1134,480,113.7582187,0.08064698,0.0024930763483544,"0.0025"
"1135","1987GLASGOW",1135,490,106.8514955,0.075750574,0.0024930763483544,"0.0025"
"1136","1987GLASGOW",1136,500,100.1478049,0.070998105,0.0024930763483544,"0.0025"
"1137","1987GLASGOW",1137,510,93.64602565,0.066388778,0.0024930763483544,"0.0025"
"1138","1987GLASGOW",1138,520,87.33760042,0.061916526,0.0024930763483544,"0.0025"
"1139","1987GLASGOW",1139,530,81.2091089,0.057571835,0.0024930763483544,"0.0025"
"1140","1987GLASGOW",1140,540,75.24630939,0.053344608,0.0024930763483544,"0.0025"
"1141","1987GLASGOW",1141,550,69.51967055,0.049284804,0.0024930763483544,"0.0025"
"1142","1987GLASGOW",1142,560,64.04293859,0.045402166,0.0024930763483544,"0.0025"
"1143","1987GLASGOW",1143,570,58.79306548,0.041680357,0.0024930763483544,"0.0025"
"1144","1987GLASGOW",1144,580,53.7500618,0.038105204,0.0024930763483544,"0.0025"
"1145","1987GLASGOW",1145,590,48.90930195,0.034673429,0.0024930763483544,"0.0025"
"1146","1987GLASGOW",1146,600,44.267208,0.031382494,0.0024930763483544,"0.0025"
"1147","1987GLASGOW",1147,610,39.82161148,0.028230863,0.0024930763483544,"0.0025"
"1148","1987GLASGOW",1148,620,35.88566868,0.025440542,0.0024930763483544,"0.0025"
"1149","1987GLASGOW",1149,630,32.3770587,0.022953172,0.0024930763483544,"0.0025"
"1150","1987GLASGOW",1150,640,29.10966272,0.020636807,0.0024930763483544,"0.0025"
"1151","1987GLASGOW",1151,650,26.03731212,0.018458715,0.0024930763483544,"0.0025"
"1152","1987GLASGOW",1152,660,23.15845215,0.016417796,0.0024930763483544,"0.0025"
"1153","1987GLASGOW",1153,670,20.4660613,0.014509071,0.0024930763483544,"0.0025"
"1154","1987GLASGOW",1154,680,17.94954885,0.012725031,0.0024930763483544,"0.0025"
"1155","1987GLASGOW",1155,690,15.63662154,0.01108532,0.0024930763483544,"0.0025"
"1156","1987GLASGOW",1156,700,13.52008017,0.009584834,0.0024930763483544,"0.0025"
"1157","1987GLASGOW",1157,710,11.6339959,0.008247726,0.0024930763483544,"0.0025"
"1158","1987GLASGOW",1158,720,9.965386419,0.007064793,0.0024930763483544,"0.0025"
"1159","1987GLASGOW",1159,730,8.509149683,0.006032419,0.0024930763483544,"0.0025"
"1160","1987GLASGOW",1160,740,7.25654681,0.005144407,0.0024930763483544,"0.0025"
"1161","1987GLASGOW",1161,750,6.122018447,0.004340102,0.0024930763483544,"0.0025"
"1162","1987GLASGOW",1162,760,5.061319832,0.003588138,0.0024930763483544,"0.0025"
"1163","1987GLASGOW",1163,770,4.076974806,0.002890303,0.0024930763483544,"0.0025"
"1164","1987GLASGOW",1164,780,3.19169646,0.0022627,0.0024930763483544,"0.0025"
"1165","1987GLASGOW",1165,790,2.402925728,0.001703514,0.0024930763483544,"0.0025"
"1166","1987GLASGOW",1166,800,1.700991656,0.001205889,0.0024930763483544,"0.0025"
"1167","1987GLASGOW",1167,810,1.085532,0.00076957,0.0024930763483544,"0.0025"
"1168","1987GLASGOW",1168,820,0.571427262,0.000405104,0.0024930763483544,"0.0025"
"1169","1987GLASGOW",1169,830,0.22165477,0.000157138,0.0024930763483544,"0.0025"
"1170","1987GLASGOW",1170,840,0.041180647,2.92e-05,0.0024930763483544,"0.0025"
"1171","1987GLASGOW",1171,850,0,0,0.0024930763483544,"0.0025"
"1172","1987GULCH_KNF",1172,0,193.3198707,1,0.0159320608523717,"0.0159"
"1173","1987GULCH_KNF",1173,10,136.5562302,0.706374517,0.0159320608523717,"0.0159"
"1174","1987GULCH_KNF",1174,20,94.63494023,0.489525158,0.0159320608523717,"0.0159"
"1175","1987GULCH_KNF",1175,30,65.20222042,0.33727635,0.0159320608523717,"0.0159"
"1176","1987GULCH_KNF",1176,40,45.2087716,0.233854758,0.0159320608523717,"0.0159"
"1177","1987GULCH_KNF",1177,50,30.8294546,0.159473801,0.0159320608523717,"0.0159"
"1178","1987GULCH_KNF",1178,60,20.54080777,0.106252956,0.0159320608523717,"0.0159"
"1179","1987GULCH_KNF",1179,70,13.21124576,0.068338789,0.0159320608523717,"0.0159"
"1180","1987GULCH_KNF",1180,80,7.974553409,0.041250563,0.0159320608523717,"0.0159"
"1181","1987GULCH_KNF",1181,90,4.514786761,0.023353972,0.0159320608523717,"0.0159"
"1182","1987GULCH_KNF",1182,100,2.346913754,0.012140054,0.0159320608523717,"0.0159"
"1183","1987GULCH_KNF",1183,110,0.999107427,0.005168157,0.0159320608523717,"0.0159"
"1184","1987GULCH_KNF",1184,120,0.267326102,0.001382818,0.0159320608523717,"0.0159"
"1185","1987GULCH_KNF",1185,130,0.034064348,0.000176207,0.0159320608523717,"0.0159"
"1186","1987GULCH_KNF",1186,140,0,0,0.0159320608523717,"0.0159"
"1187","1987GULCH_SHF",1187,0,847.0799809,1,0.00387449599761072,"0.0039"
"1188","1987GULCH_SHF",1188,10,740.9546363,0.874716264,0.00387449599761072,"0.0039"
"1189","1987GULCH_SHF",1189,20,651.2943654,0.768869977,0.00387449599761072,"0.0039"
"1190","1987GULCH_SHF",1190,30,577.7354431,0.682031752,0.00387449599761072,"0.0039"
"1191","1987GULCH_SHF",1191,40,517.076446,0.610422224,0.00387449599761072,"0.0039"
"1192","1987GULCH_SHF",1192,50,465.5326601,0.549573441,0.00387449599761072,"0.0039"
"1193","1987GULCH_SHF",1193,60,421.9600162,0.498134799,0.00387449599761072,"0.0039"
"1194","1987GULCH_SHF",1194,70,384.7231462,0.454175703,0.00387449599761072,"0.0039"
"1195","1987GULCH_SHF",1195,80,353.1725367,0.416929386,0.00387449599761072,"0.0039"
"1196","1987GULCH_SHF",1196,90,326.0105129,0.384863909,0.00387449599761072,"0.0039"
"1197","1987GULCH_SHF",1197,100,302.7117896,0.357359159,0.00387449599761072,"0.0039"
"1198","1987GULCH_SHF",1198,110,282.4306345,0.333416727,0.00387449599761072,"0.0039"
"1199","1987GULCH_SHF",1199,120,264.7467998,0.312540499,0.00387449599761072,"0.0039"
"1200","1987GULCH_SHF",1200,130,249.3323245,0.294343309,0.00387449599761072,"0.0039"
"1201","1987GULCH_SHF",1201,140,235.5904793,0.278120702,0.00387449599761072,"0.0039"
"1202","1987GULCH_SHF",1202,150,223.1360738,0.263417952,0.00387449599761072,"0.0039"
"1203","1987GULCH_SHF",1203,160,211.7271252,0.249949391,0.00387449599761072,"0.0039"
"1204","1987GULCH_SHF",1204,170,201.268416,0.237602612,0.00387449599761072,"0.0039"
"1205","1987GULCH_SHF",1205,180,191.6323359,0.226226968,0.00387449599761072,"0.0039"
"1206","1987GULCH_SHF",1206,190,182.4940267,0.215438956,0.00387449599761072,"0.0039"
"1207","1987GULCH_SHF",1207,200,173.6920252,0.205047964,0.00387449599761072,"0.0039"
"1208","1987GULCH_SHF",1208,210,165.1316397,0.194942205,0.00387449599761072,"0.0039"
"1209","1987GULCH_SHF",1209,220,156.8468932,0.185161846,0.00387449599761072,"0.0039"
"1210","1987GULCH_SHF",1210,230,148.9419483,0.175829853,0.00387449599761072,"0.0039"
"1211","1987GULCH_SHF",1211,240,141.3228214,0.166835275,0.00387449599761072,"0.0039"
"1212","1987GULCH_SHF",1212,250,134.0832772,0.158288804,0.00387449599761072,"0.0039"
"1213","1987GULCH_SHF",1213,260,127.1457129,0.150098829,0.00387449599761072,"0.0039"
"1214","1987GULCH_SHF",1214,270,120.487961,0.142239179,0.00387449599761072,"0.0039"
"1215","1987GULCH_SHF",1215,280,114.1391693,0.134744265,0.00387449599761072,"0.0039"
"1216","1987GULCH_SHF",1216,290,108.0647568,0.127573263,0.00387449599761072,"0.0039"
"1217","1987GULCH_SHF",1217,300,102.2318853,0.120687406,0.00387449599761072,"0.0039"
"1218","1987GULCH_SHF",1218,310,96.62495136,0.114068274,0.00387449599761072,"0.0039"
"1219","1987GULCH_SHF",1219,320,91.26883636,0.107745241,0.00387449599761072,"0.0039"
"1220","1987GULCH_SHF",1220,330,86.14550909,0.101697019,0.00387449599761072,"0.0039"
"1221","1987GULCH_SHF",1221,340,81.27913507,0.095952138,0.00387449599761072,"0.0039"
"1222","1987GULCH_SHF",1222,350,76.64469537,0.090481061,0.00387449599761072,"0.0039"
"1223","1987GULCH_SHF",1223,360,72.11555214,0.085134289,0.00387449599761072,"0.0039"
"1224","1987GULCH_SHF",1224,370,67.68998105,0.079909787,0.00387449599761072,"0.0039"
"1225","1987GULCH_SHF",1225,380,63.36695009,0.074806336,0.00387449599761072,"0.0039"
"1226","1987GULCH_SHF",1226,390,59.14730587,0.069824936,0.00387449599761072,"0.0039"
"1227","1987GULCH_SHF",1227,400,55.01973278,0.064952229,0.00387449599761072,"0.0039"
"1228","1987GULCH_SHF",1228,410,50.97699851,0.060179676,0.00387449599761072,"0.0039"
"1229","1987GULCH_SHF",1229,420,47.02877993,0.055518701,0.00387449599761072,"0.0039"
"1230","1987GULCH_SHF",1230,430,43.37768876,0.051208492,0.00387449599761072,"0.0039"
"1231","1987GULCH_SHF",1231,440,40.20997391,0.047468922,0.00387449599761072,"0.0039"
"1232","1987GULCH_SHF",1232,450,37.19230588,0.043906487,0.00387449599761072,"0.0039"
"1233","1987GULCH_SHF",1233,460,34.28909191,0.040479167,0.00387449599761072,"0.0039"
"1234","1987GULCH_SHF",1234,470,31.50089625,0.037187629,0.00387449599761072,"0.0039"
"1235","1987GULCH_SHF",1235,480,28.8242993,0.034027837,0.00387449599761072,"0.0039"
"1236","1987GULCH_SHF",1236,490,26.24062479,0.030977742,0.00387449599761072,"0.0039"
"1237","1987GULCH_SHF",1237,500,23.73992709,0.028025603,0.00387449599761072,"0.0039"
"1238","1987GULCH_SHF",1238,510,21.32113201,0.025170152,0.00387449599761072,"0.0039"
"1239","1987GULCH_SHF",1239,520,18.98303846,0.022409972,0.00387449599761072,"0.0039"
"1240","1987GULCH_SHF",1240,530,16.72628486,0.019745815,0.00387449599761072,"0.0039"
"1241","1987GULCH_SHF",1241,540,14.5705646,0.017200931,0.00387449599761072,"0.0039"
"1242","1987GULCH_SHF",1242,550,12.54785108,0.014813065,0.00387449599761072,"0.0039"
"1243","1987GULCH_SHF",1243,560,10.68446869,0.012613294,0.00387449599761072,"0.0039"
"1244","1987GULCH_SHF",1244,570,8.960618632,0.010578244,0.00387449599761072,"0.0039"
"1245","1987GULCH_SHF",1245,580,7.374723149,0.008706053,0.00387449599761072,"0.0039"
"1246","1987GULCH_SHF",1246,590,5.926837706,0.006996786,0.00387449599761072,"0.0039"
"1247","1987GULCH_SHF",1247,600,4.602483718,0.005433352,0.00387449599761072,"0.0039"
"1248","1987GULCH_SHF",1248,610,3.380308566,0.003990542,0.00387449599761072,"0.0039"
"1249","1987GULCH_SHF",1249,620,2.254685216,0.002661715,0.00387449599761072,"0.0039"
"1250","1987GULCH_SHF",1250,630,1.22549291,0.001446726,0.00387449599761072,"0.0039"
"1251","1987GULCH_SHF",1251,640,0.544850354,0.00064321,0.00387449599761072,"0.0039"
"1252","1987GULCH_SHF",1252,650,0.244722532,0.000288901,0.00387449599761072,"0.0039"
"1253","1987GULCH_SHF",1253,660,0.065640489,7.75e-05,0.00387449599761072,"0.0039"
"1254","1987GULCH_SHF",1254,670,0.000313772,3.7e-07,0.00387449599761072,"0.0039"
"1255","1987GULCH_SHF",1255,680,0,0,0.00387449599761072,"0.0039"
"1256","1987HAMM_CMPLX",1256,0,3243.330048,1,0.00491943930383619,"0.0049"
"1257","1987HAMM_CMPLX",1257,10,2789.528039,0.860081459,0.00491943930383619,"0.0049"
"1258","1987HAMM_CMPLX",1258,20,2404.742462,0.741442415,0.00491943930383619,"0.0049"
"1259","1987HAMM_CMPLX",1259,30,2087.409545,0.643600717,0.00491943930383619,"0.0049"
"1260","1987HAMM_CMPLX",1260,40,1829.881567,0.564198383,0.00491943930383619,"0.0049"
"1261","1987HAMM_CMPLX",1261,50,1620.772606,0.499724845,0.00491943930383619,"0.0049"
"1262","1987HAMM_CMPLX",1262,60,1458.927168,0.449823837,0.00491943930383619,"0.0049"
"1263","1987HAMM_CMPLX",1263,70,1314.493448,0.405291299,0.00491943930383619,"0.0049"
"1264","1987HAMM_CMPLX",1264,80,1190.280848,0.366993439,0.00491943930383619,"0.0049"
"1265","1987HAMM_CMPLX",1265,90,1082.673769,0.333815478,0.00491943930383619,"0.0049"
"1266","1987HAMM_CMPLX",1266,100,990.096946,0.305271721,0.00491943930383619,"0.0049"
"1267","1987HAMM_CMPLX",1267,110,908.0185251,0.279964885,0.00491943930383619,"0.0049"
"1268","1987HAMM_CMPLX",1268,120,835.3113446,0.257547438,0.00491943930383619,"0.0049"
"1269","1987HAMM_CMPLX",1269,130,770.4806246,0.237558501,0.00491943930383619,"0.0049"
"1270","1987HAMM_CMPLX",1270,140,711.3389345,0.219323635,0.00491943930383619,"0.0049"
"1271","1987HAMM_CMPLX",1271,150,657.1530039,0.202616753,0.00491943930383619,"0.0049"
"1272","1987HAMM_CMPLX",1272,160,607.9186899,0.187436579,0.00491943930383619,"0.0049"
"1273","1987HAMM_CMPLX",1273,170,562.5195934,0.173438899,0.00491943930383619,"0.0049"
"1274","1987HAMM_CMPLX",1274,180,520.9672725,0.160627277,0.00491943930383619,"0.0049"
"1275","1987HAMM_CMPLX",1275,190,482.8495333,0.148874622,0.00491943930383619,"0.0049"
"1276","1987HAMM_CMPLX",1276,200,447.8367188,0.138079293,0.00491943930383619,"0.0049"
"1277","1987HAMM_CMPLX",1277,210,416.1120452,0.12829778,0.00491943930383619,"0.0049"
"1278","1987HAMM_CMPLX",1278,220,387.119339,0.119358602,0.00491943930383619,"0.0049"
"1279","1987HAMM_CMPLX",1279,230,360.2691634,0.111080019,0.00491943930383619,"0.0049"
"1280","1987HAMM_CMPLX",1280,240,335.7714697,0.103526766,0.00491943930383619,"0.0049"
"1281","1987HAMM_CMPLX",1281,250,313.0438933,0.096519284,0.00491943930383619,"0.0049"
"1282","1987HAMM_CMPLX",1282,260,292.2607893,0.090111332,0.00491943930383619,"0.0049"
"1283","1987HAMM_CMPLX",1283,270,273.4585791,0.084314139,0.00491943930383619,"0.0049"
"1284","1987HAMM_CMPLX",1284,280,256.0160805,0.078936179,0.00491943930383619,"0.0049"
"1285","1987HAMM_CMPLX",1285,290,239.7533689,0.073921977,0.00491943930383619,"0.0049"
"1286","1987HAMM_CMPLX",1286,300,224.5728535,0.069241443,0.00491943930383619,"0.0049"
"1287","1987HAMM_CMPLX",1287,310,210.2702494,0.064831592,0.00491943930383619,"0.0049"
"1288","1987HAMM_CMPLX",1288,320,196.6517066,0.060632653,0.00491943930383619,"0.0049"
"1289","1987HAMM_CMPLX",1289,330,183.5904688,0.056605546,0.00491943930383619,"0.0049"
"1290","1987HAMM_CMPLX",1290,340,171.225288,0.052793051,0.00491943930383619,"0.0049"
"1291","1987HAMM_CMPLX",1291,350,159.5354545,0.049188782,0.00491943930383619,"0.0049"
"1292","1987HAMM_CMPLX",1292,360,148.5997999,0.045817045,0.00491943930383619,"0.0049"
"1293","1987HAMM_CMPLX",1293,370,138.5675662,0.042723856,0.00491943930383619,"0.0049"
"1294","1987HAMM_CMPLX",1294,380,128.9587958,0.039761231,0.00491943930383619,"0.0049"
"1295","1987HAMM_CMPLX",1295,390,119.68448,0.036901727,0.00491943930383619,"0.0049"
"1296","1987HAMM_CMPLX",1296,400,110.7202279,0.034137823,0.00491943930383619,"0.0049"
"1297","1987HAMM_CMPLX",1297,410,102.0480213,0.031463964,0.00491943930383619,"0.0049"
"1298","1987HAMM_CMPLX",1298,420,93.65160277,0.028875138,0.00491943930383619,"0.0049"
"1299","1987HAMM_CMPLX",1299,430,85.52767357,0.026370327,0.00491943930383619,"0.0049"
"1300","1987HAMM_CMPLX",1300,440,77.67756171,0.023949941,0.00491943930383619,"0.0049"
"1301","1987HAMM_CMPLX",1301,450,70.11110471,0.021617012,0.00491943930383619,"0.0049"
