VB_ID,ID_Num,fire_name,fire_year,class,veg_type,agency,ICS_code,pct_fs,firesize_ha,BA90_ha,BA90_pct,max_patch_ha,ignition_date,contain_date,sdc,awmsi,awmpfd,max_tmmx,max_tmmn,min_rmax,max_bi,region,fire_year_std,max_tmmx_std,max_tmmn_std,min_rmax_std,max_bi_std
2008CEDAR,758,CEDAR,2008,SUP,Forest,USFS,SHF,95.88,10297,1926,18.7,606,20080621,20080801.0,0.0049017453873892855,0.016264705095381676,1.3369971444038697,37.70577392578127,17.487237548828148,38.1676025390625,72.53234100341797,NW,0.7964252908699199,1.2023037478239011,0.6810217926564961,0.15468908660202793,0.19129203945039736
2008CLOVER,762,CLOVER,2008,SUP,Forest,USFS,SQF,100.0,5992,3542,59.1,2923,20080531,20080607.0,0.0022750341292209868,0.007411534794266019,1.3811906235636653,21.542810058593773,5.700311279296898,43.55403137207031,79.46849060058594,SCSN,0.7964252908699199,-1.7632662971710527,-2.095180348813076,0.6036161310618122,0.7256362822442137
2008COLD,763,COLD,2008,SUP,Forest,USFS,PNF,99.3,2299,1105,48.1,836,20080621,20080901.0,0.003305511503892347,0.008925627478364504,1.3514046041976,33.2906433105469,15.408807373046898,23.378692626953125,105.52259826660156,SCSN,0.7964252908699199,0.3922184686097265,0.19148430230886568,-1.0778792482733697,2.732781923703559
2008CORRAL,764,CORRAL,2008,SUP,Forest,CDF,LMU,37.38,4879,1659,34.0,701,20080623,20080710.0,0.00511421360435906,0.013349175369592315,1.3684935881138007,31.522302246093773,12.132257080078148,31.88566017150879,71.89276885986328,SCSN,0.7964252908699199,0.06776440602762623,-0.5802492041173476,-0.3688737242998677,0.1420209434378078
2008CUB,767,CUB,2008,SUP,Forest,USFS,LNF,98.81,6106,1159,19.0,336,20080621,20080801.0,0.007662150837382113,0.018691250733556743,1.3716737154693617,31.481622314453148,13.539056396484398,34.22517013549805,72.52032470703125,SCSN,0.7964252908699199,0.06030047876173721,-0.24890249119858768,-0.1738893800935714,0.19036633294652253
2008DOME_ROCK,770,DOME ROCK,2008,SUP,Forest,USFS,STF,100.0,374,75,20.1,40,20080928,20081001.0,0.009213812196476375,0.016686436633630237,1.3367130564787464,24.288751220703148,10.880181884765648,45.91867446899414,72.00687408447266,SCSN,0.7964252908699199,-1.2594428077056146,-0.8751533851584098,0.8006951735248069,0.15081133484857112
2008EAGLE,771,EAGLE,2008,SUP,Forest,USFS,SHF,88.17,12994,1403,10.8,215,20080621,20081004.0,0.007931445212936606,0.020211063983258337,1.3498364826707794,36.6658874511719,17.559197998046898,20.47972297668457,78.04522705078125,NW,0.7964252908699199,1.011506057212372,0.697970804523875,-1.3194912545619506,0.6159914896741483
2008FALL,772,FALL,2008,SUP,Forest,USFS,TNF,57.54,982,100,10.2,94,20080621,20080623.0,0.005795545684558047,0.012997907279912964,1.3413710333264401,28.035211181640648,15.667871093750023,33.688323974609375,67.98030090332031,SCSN,0.7964252908699199,-0.5720447830472497,0.25250218260665197,-0.21863233833344756,-0.15938615547303706
2008FRIENDDARNELL,774,FRIEND DARNELL,2008,SUP,Forest,USFS,PNF,48.16,1671,491,29.4,427,20080621,20080721.0,0.004295799302643763,0.010521192388321407,1.3570750219886751,37.63967285156252,20.305627441406273,31.166627883911133,77.991180419921875,SCSN,0.7964252908699199,1.1901755659349924,1.344843715043286,-0.42880082066551745,0.6118278675322756
2008GOVERNMENT,776,"GOVERNMENT, WESTVILLE",2008,SUP,Forest,USFS,TNF,92.01,8360,2052,24.5,1516,20080621,20080801.0,0.003804266398066486,0.012487252683590442,1.375281334319181,31.787988281250023,19.918237304687523,22.858776092529297,85.97525787353516,SCSN,0.7964252908699199,0.11651230608526304,1.2536008157029515,-1.1212112220914157,1.2269019459662354
2008GRANITE,777,GRANITE,2008,SUP,Forest,USFS,SHF,100.0,275,33,12.0,33,20080621,20080914.0,0.008071266754604156,0.016348767843988005,1.33828150029978,31.890985107421898,16.383843994140648,21.111919403076172,71.82671356201172,NW,0.7964252908699199,0.13541009642462948,0.4211369440233518,-1.2668014145924993,0.13693220254222147
2008GROUSE,778,GROUSE,2008,SUP,Forest,USFS,MNF,100.0,2611,176,6.7,130,20080621,20080705.0,0.005624682657093429,0.016802998270634945,1.337850225328242,29.789575195312523,15.765008544921898,31.308305740356445,64.61731719970703,NW,0.7964252908699199,-0.2501552206060175,0.2753811922647806,-0.4169928077257316,-0.4184623122746283
2008GULCH,779,GULCH,2008,SUP,Forest,USFS,SHF,96.88,1165,600,51.5,449,20080907,20080911.0,0.004009540766748636,0.009529488908775367,1.3585283818243523,32.43636474609377,14.331811523437523,32.43037796020508,62.20317459106445,NW,0.7964252908699199,0.23547599602605696,-0.06218303348912898,-0.323474712352365,-0.6044420386545362
2008HALF,780,HALF,2008,SUP,Forest,USFS,SRF,93.17,6184,105,1.7,27,20080620,20080825.0,0.01735606599453237,0.033361893811700204,1.358123638881262,43.1226745605469,17.880609130859398,37.73530578613281,90.18799591064453,NW,0.7964252908699199,2.1961931353877184,0.7736735157143905,0.11865970430832062,1.55144112797105
2008HIDDEN,783,HIDDEN,2008,SUP,Forest,NPS,KNP,0.0,1492,68,4.6,14,20080910,20081008.0,0.0198110752628316,0.03827160874459964,1.3437567313341705,24.919305419921898,10.598321533203148,25.235942840576172,61.27835464477539,SCSN,0.7964252908699199,-1.1437491354116918,-0.9415406089103658,-0.9230884072406634,-0.6756879376937117
2008HONEYBEE,784,HONEYBEE,2008,WFU,Forest,USFS,INF,100.0,563,185,32.8,77,20080506,20080526.0,0.009258160308847012,0.0169014043570259,1.3573283121318738,27.652551269531273,12.289392089843773,27.563213348388672,93.17864990234375,SCSN,0.7964252908699199,-0.6422549735851211,-0.5432388300269598,-0.7291241494510958,1.7818339014062283
2008IRON,788,"IRON,HARVEY,SLIDES,THOMES,VINEGAR",2008,SUP,Forest,USFS,MNF,97.31,21310,1723,8.1,347,20080622,20080625.0,0.0062887126854506625,0.017010872988518444,1.357419393951022,26.352044677734398,12.588006591796898,28.132366180419922,63.82761764526367,NW,0.7964252908699199,-0.8808710729368546,-0.47290546229061414,-0.6816886208938517,-0.4792988620840416
2008IRONSIDE,789,IRONSIDE,2008,SUP,Forest,USFS,SHF,99.83,5350,189,3.5,30,20080621,20080801.0,0.011106747549634054,0.02577988839783134,1.3273893608181733,36.02895507812502,18.193627929687523,34.47071075439453,76.63397216796875,NW,0.7964252908699199,0.8946421217537298,0.847399560974656,-0.1534250190570826,0.5072718158577965
2008JAKE,791,JAKE,2008,SUP,Forest,USFS,KNF,99.84,15649,2518,16.1,409,20080621,20081003.0,0.008402262655901712,0.02065637736584477,1.3522018608928916,32.45668945312502,18.140863037109398,19.041624069213867,73.45415496826172,NW,0.7964252908699199,0.23920515998635858,0.8349717231804668,-1.4393483086857233,0.26230636492606385
2008LIME,793,LIME,2008,SUP,Forest,USFS,SHF,91.43,10898,621,5.7,63,20080620,20080813.0,0.012809656988409778,0.028960802858482276,1.3416864204848782,36.8870788574219,17.727105712890648,37.4990119934082,73.17790985107422,NW,0.7964252908699199,1.0520901118434025,0.7375184988810927,0.09896601164463852,0.24102510708968258
2008MILL,800,MILL,2008,SUP,Forest,CDF,TGU,34.95,5612,757,13.5,44,20080621,20080629.0,0.018956374728940517,0.03597094302864729,1.363891738554725,38.53719482421877,19.717950439453148,31.61882972717285,95.52973937988281,SCSN,0.7964252908699199,1.3548523107885528,1.2064267847930243,-0.3911124666022947,1.9629561665789783
2008MILL_MNF,801,MILL,2008,SUP,Forest,USFS,MNF,80.51,1238,51,4.1,22,20080621,20080726.0,0.014173045689992112,0.03215961958573239,1.3348689546015535,37.87359008789065,21.483361816406273,24.43293571472168,78.98506164550781,NW,0.7964252908699199,1.2330945475501756,1.622238229880389,-0.9900143106297374,0.6883940810305464
2008MINERS,802,MINERS,2008,SUP,Forest,USFS,SHF,98.82,10346,962,9.3,107,20080621,20081101.0,0.009224523227607985,0.022669775930604742,1.3394052079602559,37.30025634765627,18.125268554687523,23.001148223876953,75.129638671875,NW,0.7964252908699199,1.127899647667012,0.831298718488257,-1.10934534543717,0.39138159007492207
2008MONKEYROCK,803,MONKEY ROCK,2008,SUP,Forest,USFS,MNF,100.0,783,51,6.5,35,20080621,20080714.0,0.012833852337239436,0.02544170813043091,1.3581655950551745,32.8978210449219,21.609277343750023,21.77205467224121,66.59307098388672,NW,0.7964252908699199,0.32014369609170434,1.6518954067102474,-1.2117830370147824,-0.2662550040318003
2008MOSES,805,MOSES,2008,SUP,Forest,USFS,SQF,51.33,102,1,1.3,1,20081015,20081101.0,0.024359532573526108,0.04000008618413126,1.323086522998688,18.924005126953148,6.654962158203148,15.4985990524292,80.57947540283203,SCSN,0.7964252908699199,-2.2437629141761053,-1.8703292083400695,-1.7346385275939051,0.8112238729665957
2008NORTHMOUNTAIN,809,NORTH MOUNTAIN,2008,SUP,Forest,USFS,STF,71.6,1207,163,13.5,62,20080621,20080719.0,0.008769085040287762,0.021129330503061833,1.3217960085115146,36.79937133789065,20.204888916015648,29.799335479736328,75.03355407714844,SCSN,0.7964252908699199,1.0359975934921908,1.3211165360041774,-0.5427565707456221,0.3839794645448904
2008OLIVER,810,OLIVER,2008,SUP,Forest,USFS,SNF,94.77,1138,112,9.8,47,20080621,20080714.0,0.010540107694678832,0.024510586447325684,1.3354098195323885,38.1418395996094,24.764703369140648,27.236312866210938,73.1899185180664,SCSN,0.7964252908699199,1.2823127926118145,2.395100232855872,-0.7563693747842931,0.24195022584339623
2008ONION2,811,ONION2,2008,SUP,Forest,USFS,LNF,48.64,2145,386,18.0,137,20080621,20080722.0,0.006951172152242507,0.019987582353485914,1.3438767832875205,32.6613708496094,14.956658935546898,34.808834075927734,72.00687408447266,SCSN,0.7964252908699199,0.27675996881780474,0.08498872986311212,-0.1252444363176158,0.15081133484857112
2008PANTHER_MERRILL_HAYPRESS,813,"PANTHER, MERRILL, HAYPRESS",2008,SUP,Forest,USFS,KNF,99.92,28457,7333,25.8,2200,20080722,20081014.0,0.003663187146476317,0.012947809903788342,1.3473116537786014,33.58431396484377,18.487451171875023,20.34963607788086,80.71159362792969,NW,0.7964252908699199,0.4461009682943852,0.9166044321617318,-1.3303332296095032,0.8214019425079295
2008PEAVINE,815,PEAVINE,2008,SUP,Forest,USFS,TNF,70.02,259,3,1.0,2,20080621,20080801.0,0.022628346477517332,0.04222233932546203,1.332924942648883,33.99111328125002,23.167199707031273,22.52433967590332,81.87662506103516,SCSN,0.7964252908699199,0.5207402409532755,2.018836482125725,-1.1490845230725006,0.9111531553721841
2008PIUTE,819,PIUTE,2008,SUP,Forest,USFS,SQF,89.15,15041,7852,52.2,5373,20080628,20080730.0,0.0028447903995537953,0.00857709125121904,1.4059149814584122,35.34884033203127,21.498956298828148,27.828693389892578,88.29932403564453,SCSN,0.7964252908699199,0.7698551127157682,1.625911234572599,-0.7069979552526183,1.405942400068049
2008RICH,821,RICH,2008,SUP,Forest,USFS,PNF,88.52,2594,773,29.8,658,20080729,20080902.0,0.0028515806107801403,0.009426593638907844,1.3334482801207843,35.6717468261719,17.277337646484398,24.630260467529297,114.788818359375,SCSN,0.7964252908699199,0.8291017851841642,0.631583580771919,-0.9735684573894905,3.4466291799760462
2008SCOTCH,823,"SCOTCH, SOUTH FREY",2008,SUP,Forest,USFS,PNF,91.81,10421,701,6.7,55,20080621,20080901.0,0.01149184175397087,0.02517362574072869,1.3484033163987392,36.50441894531252,22.174157714843773,20.445741653442383,107.05696105957031,SCSN,0.7964252908699199,0.9818799213055311,1.7849429935063392,-1.3223233972455157,2.850985534120879
2008SCOTCHMAN,824,SCOTCHMAN,2008,SUP,Forest,USFS,TNF,45.06,508,83,16.3,38,20080621,20080623.0,0.011853381342968991,0.02279941983427189,1.3484122214673449,30.579034423828148,15.062188720703148,39.03506088256836,65.10975646972656,SCSN,0.7964252908699199,-0.10530575740925592,0.10984440545149061,0.22698661849471394,-0.38052597812059524
2008SHERWIN,825,SHERWIN,2008,SUP,Forest,USFS,INF,100.0,137,13,9.3,12,20080803,20081014.0,0.014198137952948817,0.02582159195392046,1.3482415177437772,26.602471923828148,11.808435058593773,20.745553970336914,98.5504150390625,SCSN,0.7964252908699199,-0.834922845522087,-0.656519757520553,-1.297335810573746,2.195661736898441
2008SISKIYOUBLUE2COMPLEX,827,SISKIYOU BLUE2 COMPLEX,2008,SUP,Forest,USFS,SRF,99.82,40593,6545,16.1,681,20080621,20081003.0,0.005078214609527076,0.016024611907199584,1.340933526578809,35.67299804687502,18.493463134765648,29.527490615844727,76.56791687011719,NW,0.7964252908699199,0.8293313583408795,0.9180204437554017,-0.5654132353153982,0.5021830749622102
2008SLIDE,828,SLIDE,2008,SUP,Forest,USFS,SHF,93.06,478,13,2.7,2,20080621,20080708.0,0.03028953429738403,0.05023470104659623,1.3574293417814298,38.95290527343752,17.296533203125023,48.96528244018555,87.22737121582031,NW,0.7964252908699199,1.4311265922708787,0.6361047548451088,1.054611962279787,1.323361739170317
2008TEHIPITE,836,TEHIPITE,2008,SUP,Forest,USFS,SNF,61.95,4881,326,6.7,30,20080724,20081028.0,0.013533539510381982,0.02839812450013842,1.3462912356187284,27.557214355468773,11.598565673828148,18.067956924438477,74.646209716796875,SCSN,0.7964252908699199,-0.6597473282577672,-0.70595078152902,-1.5204977171607872,0.35413938886125484
2008TELEPHONE,838,TELEPHONE,2008,SUP,Forest,USFS,SHF,98.46,2983,424,14.2,70,20080620,20080813.0,0.011013465903316607,0.022951051850630965,1.34571292476193,35.03228149414065,14.954278564453148,47.814849853515625,63.884666442871094,NW,0.7964252908699199,0.7117731040668058,0.08442807552653216,0.9587301977572324,-0.47490396025374054
2008TROUGH,840,TROUGH,2008,SUP,Forest,USFS,SHF,96.88,1515,525,34.7,186,20080621,20080813.0,0.004824085163354732,0.012675654994315725,1.3399431971296811,34.59624633789065,16.178765869140648,42.71229553222656,61.28135681152344,NW,0.7964252908699199,0.6317696586241783,0.3728344165641547,0.5334624179966162,-0.6754566580052832
2008VENTURE,842,VENTURE,2008,SUP,Forest,CDF,SHU,56.81,828,368,44.5,357,20080621,20080704.0,0.005078858323613422,0.010238963027711136,1.377370340024648,38.42022094726565,11.002496337890648,56.53965377807617,68.28056335449219,NW,0.7964252908699199,1.3333900203083184,-0.8463443777095315,1.685891098007525,-0.13625466012922843
2008YELLOW,845,"YELLOW,CAMP,JOHNSON",2008,SUP,Forest,USFS,MNF,99.91,13257,1848,13.9,809,20080621,20081120.0,0.0033926688336141384,0.01392599830466968,1.3265838526700646,33.1063171386719,16.771234130859398,15.184998512268066,85.04143524169922,NW,0.7964252908699199,0.35839842308386777,0.5123798433636862,-1.7607752812761985,1.1549625017368552
2008ZEIGLER,846,ZEIGLER,2008,SUP,Forest,USFS,SHF,99.95,1006,20,1.9,9,20080621,20080801.0,0.015232755731445724,0.03225806599358722,1.3181120187693445,38.95415649414065,17.454858398437523,37.621986389160156,81.705474853515625,NW,0.7964252908699199,1.431356165427594,0.6733954561037865,0.10921520155147416,0.8979681560062003
2009BACKBONE,868,LT-17(BACKBONE),2009,SUP,Forest,USFS,SRF,100.0,2102,530,25.2,343,20090701,20090903.0,0.003955818579084113,0.012181543449331417,1.335743283180339,35.99395141601565,18.293878173828148,22.41895866394043,70.39326477050781,NW,0.9012817257981435,0.8882196727109881,0.8710117339960045,-1.1578674083030225,0.02650276350696689
2009BIG_MEADOW,847,BIG MEADOW,2009,SUP,Forest,NPS,YNP,2.77,3091,485,15.7,159,20090826,20090904.0,0.008376141909455447,0.021150871675964647,1.3481660575219312,29.537713623046898,16.689721679687523,24.770875930786133,76.92462158203125,SCSN,0.9012817257981435,-0.2963666172492149,0.49318102627387744,-0.9618489886501281,0.5296627459985052
2009BLACKJACK,848,BLACKJACK,2009,SUP,Forest,USFS,INF,100.0,113,11,9.5,9,20090718,20090825.0,0.01451748127185646,0.02689075868702067,1.3283009973568813,26.736138916015648,12.383447265625023,27.044878005981445,75.50858306884766,SCSN,0.9012817257981435,-0.8103977131705536,-0.5210857958559412,-0.772324340249122,0.4205745528310871
2009BROWN,849,BROWN,2009,SUP,Forest,USFS,LNF,91.46,734,309,42.0,271,20090801,20090812.0,0.004322927552855629,0.010027101017291805,1.348690225162517,33.58794555664065,12.002252197265648,44.62467575073242,60.9310188293457,SCSN,0.9012817257981435,0.4467672903833881,-0.6108695563459458,0.6928480194764356,-0.702445851532065
2009CHALK,852,CHALK,2009,SUP,Forest,CDF,SHU,96.71,2786,483,17.4,257,20090801,20090901.0,0.007091311416549502,0.016972165330107838,1.3684958888205925,34.40090332031252,15.743341064453148,30.25328254699707,74.17486572265625,NW,0.9012817257981435,0.5959282494501681,0.2702778002266809,-0.504922762565007,0.3178281839029131
2009ELEPHANT,855,ELEPHANT,2009,SUP,Forest,USFS,PNF,77.77,174,5,3.2,2,20090816,20090901.0,0.032604315517085605,0.052458935588935135,1.3595537803498658,35.95745239257815,19.829522705078148,26.449745178222656,89.80073547363281,SCSN,0.9012817257981435,0.8815228557492453,1.2327056598511827,-0.8219251480774057,1.5216075175391874
2009FAIRFIELD,856,FAIRFIELD,2009,WFU,Forest,NPS,LNP,0.0,673,33,4.9,12,20090803,20090930.0,0.018850752447117456,0.032971010721130914,1.366409123759485,30.175439453125023,12.031121826171898,16.758319854736328,105.73670959472656,SCSN,0.9012817257981435,-0.17935709881314368,-0.6040698255458862,-1.6296482354807431,2.749276544227206
2009GOOSE,858,GOOSE,2009,SUP,Forest,CDF,SHU,61.48,1684,383,22.7,224,20090801,20091020.0,0.003858047545199789,0.010819262638202475,1.3207862806242767,36.55986938476565,15.950158691406273,18.48812484741211,91.97419738769531,NW,0.9012817257981435,0.9920539316897174,0.31899003662414793,-1.4854792012413947,1.689045783459103
2009GRANITE,859,GRANITE,2009,SUP,Forest,USFS,SQF,100.0,577,12,2.1,5,20090720,20091102.0,0.021844210267154014,0.03609023838386312,1.3344346082376277,27.208337402343773,11.198968505859398,23.810333251953125,87.49555206298828,SCSN,0.9012817257981435,-0.7237590435643264,-0.8000688313133544,-1.041904550369152,1.34402174508632
2009GROUSE,860,GROUSE,2009,WFU,Forest,NPS,YNP,0.0,1253,45,3.6,12,20090530,20090711.0,0.010643462771764943,0.02281821942566878,1.3401192699242848,27.202264404296898,15.431878662109398,34.937400817871094,62.66814422607422,SCSN,0.9012817257981435,-0.7248733132761883,0.19691833664802535,-0.11452915737013057,-0.568621898955869
2009HARDEN,861,HARDEN,2009,WFU,Forest,NPS,YNP,0.0,681,180,26.5,144,20090608,20090711.0,0.009035068319252127,0.018284952278188518,1.3981432517080976,26.087487792968773,12.406304931640648,33.669368743896484,62.42115783691406,SCSN,0.9012817257981435,-0.9294117972189191,-0.5157020766495516,-0.2202121449112019,-0.5876491349240852
2009KNIGHT,864,KNIGHT,2009,SUP,Forest,USFS,STF,83.87,2501,74,3.0,30,20090726,20090811.0,0.01292262475688634,0.03013364422162564,1.3392528164292872,35.86739501953127,19.835534667968773,32.134159088134766,74.04039764404297,SCSN,0.9012817257981435,0.8649991878110318,1.2341216714448526,-0.34816280661193016,0.3074690873119327
2009MILFORD_GRADE,869,MILFORD_GRADE,2009,SUP,Forest,USFS,PNF,100.0,132,1,1.0,1,20090422,20090422.0,0.04135452516008799,0.062222067513188546,1.371122964351262,22.408441162109398,7.200555419921898,34.91312026977539,64.0018539428711,SCSN,0.9012817257981435,-1.6044408681410884,-1.7418243592454974,-0.11655279771374222,-0.46587611777785626
2009MILLCREEK,870,MILL CREEK #4,2009,SUP,Forest,NA,SRF,53.98,1220,168,13.7,55,20091007,20091018.0,0.010220204597254867,0.020704376224387706,1.3413419800919297,25.244073486328148,12.667260742187523,36.478668212890625,80.42630767822266,NW,0.9012817257981435,-1.0841609028808659,-0.4542385480329453,0.013926381135885282,0.7994242007305375
2009REDROCK,873,REDROCK,2009,SUP,Forest,USFS,KNF,100.0,555,58,10.4,15,20090821,20090904.0,0.01565367634297958,0.028958344973090917,1.3516880743771067,26.859063720703148,14.370050048828148,27.255821228027344,64.6440200805664,NW,0.9012817257981435,-0.7878435503596001,-0.05317662472329952,-0.7547434679944691,-0.416405186710462
2009REDSPOT,874,REDSPOT,2009,SUP,Forest,USFS,SHF,100.0,468,170,36.4,124,20090701,20090726.0,0.00776283757063091,0.016230364657413607,1.3581331495856395,31.235437011718773,15.973016357421898,22.467191696166992,57.78608703613281,NW,0.9012817257981435,0.015130560341687116,0.3243737558305376,-1.153847469810544,-0.9447238148517545
2009SHOTGUN,876,SHOTGUN,2009,WFU,Forest,USFS,SQF,100.0,386,33,8.4,18,20090617,20091012.0,0.0181613042355855,0.034254145865039345,1.3654322941905714,28.334069824218773,11.920495605468773,29.74085235595703,79.23804473876953,SCSN,0.9012817257981435,-0.5172103946640154,-0.6301258764446346,-0.5476307938576268,0.7078832886254582
2009SILVER,877,SILVER,2009,SUP,Forest,USFS,PNF,100.0,127,52,40.8,52,20090919,20090927.0,0.008405781982630561,0.014334468152653893,1.3504004636224785,32.4354187011719,12.580682373046898,14.578643798828125,98.70040130615234,SCSN,0.9012817257981435,0.23530241632219906,-0.47463055255701403,-1.8113113670276275,2.2072163173172825
2009SUGARLOAF,879,SUGARLOAF,2009,SUP,Forest,USFS,LNF,81.04,3807,1844,48.4,1478,20090801,20090812.0,0.0026506188717279598,0.009032194892467049,1.3578658599910018,31.966882324218773,13.340661621093773,39.01192092895508,68.4091567993164,SCSN,0.9012817257981435,0.1493356681502604,-0.2956308737896949,0.225058039967715,-0.12634813116236457
2009TENNANT,880,TENNANT,2009,SUP,Forest,USFS,KNF,79.07,1288,848,65.8,531,20090719,20090724.0,0.0024936416521251265,0.006839598765876187,1.3129614175865407,33.3165222167969,15.942956542968773,25.703166961669922,61.430477142333984,NW,0.9012817257981435,0.3969667134120325,0.3172936978621881,-0.8841480350041269,-0.6639687872297366
2009WILDCAT,881,WILDCAT,2009,WFU,Forest,NPS,YNP,0.0,546,161,29.5,65,20090728,20091013.0,0.009877045762253475,0.0211834561771318,1.364686840401249,26.450158691406273,12.557824707031273,24.777359008789062,80.09973907470703,SCSN,0.9012817257981435,-0.8628691778432063,-0.4800142717634037,-0.9613086623714215,0.7742661428309445
2010BAR,883,BAR,2010,SUP,Forest,USFS,PNF,100.0,421,20,4.8,10,20100731,20100818.0,0.02135155440780788,0.03555556298191698,1.3557038809298683,32.49379882812502,14.563439941406273,36.9030876159668,75.74055480957031,SCSN,1.006138160726367,0.24601396385381624,-0.007627053814232281,0.04929923282322055,0.4384450964820806
2010PINECREST,893,PINECREST,2010,SUP,Forest,USFS,STF,100.0,367,6,1.5,3,20100808,20101116.0,0.02197382477642341,0.03915342179608824,1.312604819944948,26.692407226562523,13.071618652343773,24.40549087524414,94.47340393066406,SCSN,1.006138160726367,-0.8184215749650164,-0.358999189575451,-0.9923016759796375,1.881578630261203
2010SHEEP,896,SHEEP,2010,WFU,Forest,NPS,KNP,65.26,3663,163,4.5,47,20100717,20101025.0,0.013008170993042446,0.02786343577669772,1.3385596113051283,30.074731445312523,13.287988281250023,27.454631805419922,69.53361511230469,SCSN,1.006138160726367,-0.19783493825607976,-0.3080371479555541,-0.738173780046628,-0.03972257365532039
2011BALD,904,BALD,2011,SUP,Forest,NPS,YNP,0.0,84,10,12.5,10,20110624,20110630.0,0.01658159901221411,0.03019942812415955,1.3654232247247557,23.805383300781273,9.352441406250023,50.371009826660156,43.528629302978516,SCSN,1.1109945956545908,-1.348130837686422,-1.234985651101098,1.171771041233742,-2.0430839857018417
2011COUGAR,909,COUGAR,2011,SUP,Forest,USFS,MDF,100.0,729,491,67.4,485,20110608,20110613.0,0.0023962602754140877,0.005796047815690983,1.3145832641090787,25.179650878906273,8.701043701171898,69.36529541015625,44.19645690917969,SCSN,1.1109945956545908,-1.0959811207790593,-1.3884108666690387,2.7548326118926902,-1.9916361569672836
2011LION,913,LION,2011,SUP,Forest,USFS,SQF,93.5,8472,1241,14.7,407,20110708,20110920.0,0.005031095339534106,0.014440346364184384,1.3286825408836924,26.013360595703148,9.855035400390648,31.89713478088379,66.06572723388672,SCSN,1.1109945956545908,-0.9430126069179773,-1.116608519445515,-0.36791738334879404,-0.30688029517327936
2011MOTOR,916,MOTOR,2011,SUP,Forest,USFS,SNF,95.59,2117,961,45.4,673,20110825,20110905.0,0.0029144331840033604,0.009665264683544788,1.3519559809749462,32.55281982421877,16.967614746093773,45.31245422363281,62.36837387084961,SCSN,1.1109945956545908,0.2568430976364339,0.5586338261315335,0.7501702948938983,-0.5917154844142809
2011ONION,917,ONION,2011,SUP,Forest,USFS,KNF,100.0,231,34,14.7,34,20110819,20111011.0,0.006800657774623402,0.011961300310275598,1.3051644096845654,25.089349365234398,13.411920166015648,35.01801681518555,59.6176872253418,NW,1.1109945956545908,-1.1125495834795587,-0.2788471830728459,-0.10781028991034344,-0.8036217520295381
2011RUTH,918,RUTH,2011,SUP,Forest,USFS,SRF,82.82,590,94,15.9,34,20110923,20110928.0,0.010900225545491624,0.021353666955804287,1.3377268832704192,31.037866210937523,13.656793212890648,62.214969635009766,47.3558349609375,NW,1.1109945956545908,-0.021119601038182022,-0.22117166516620937,2.158895170467578,-1.74824528871738
2011TAMARACK,921,TAMARACK,2011,SUP,Forest,NPS,YNP,0.0,414,151,36.4,130,20110913,20111004.0,0.006714622634491992,0.012930011476257419,1.3547543930196353,25.377832031250023,11.528039550781273,38.235233306884766,66.47380828857422,SCSN,1.1109945956545908,-1.0596189724934753,-0.722561963219229,0.16032571184191655,-0.27544271455152836
2011WILLOWS,922,WILLOWS,2011,SUP,Forest,USFS,SQF,100.0,137,27,20.0,17,20110904,20110912.0,0.011720934319326292,0.02587719902765328,1.3171189002839787,31.559655761718773,14.968927001953148,41.93871307373047,71.28157043457031,SCSN,1.1109945956545908,0.0746180046573698,0.08787825605933194,0.4689888869234022,0.09493569027468524
2012BAGLEY,923,BAGLEY,2012,SUP,Forest,USFS,SHF,70.36,18616,3855,20.7,1425,20120818,20120915.0,0.004627160086506026,0.015291344907949825,1.374118301252225,36.3470397949219,15.383447265625023,23.717445373535156,91.9566421508789,NW,1.2158510305828145,0.9530040976669791,0.18551117726145602,-1.0496462066718926,1.687693370338204
2012BEAR,925,BEAR,2012,SUP,Forest,USFS,SNF,100.0,384,141,36.7,83,20120804,20120812.0,0.006617612341717902,0.013544302885656577,1.3476744154444125,23.128228759765648,11.068078613281273,44.54056167602539,61.35085678100586,SCSN,1.2158510305828145,-1.472374710231667,-0.8308976319491425,0.6858376079168698,-0.6701025479119195
2012CASCADE,926,CASCADE,2012,WFU,Forest,NPS,YNP,0.0,692,14,2.0,4,20120616,20121109.0,0.029301764752464876,0.049889626744562036,1.370314415504865,28.077233886718773,15.070550537109398,23.39636993408203,81.25940704345703,SCSN,1.2158510305828145,-0.5643344845887882,0.1118138835056305,-1.0764059490821212,0.8636041673318824
2012CHIPS,927,CHIPS,2012,SUP,Forest,USFS,PNF,88.49,30898,6531,21.1,996,20120729,20120901.0,0.004790800436628762,0.014718127340954993,1.3492795649885037,35.4561706542969,17.196618652343773,24.771371841430664,96.32987976074219,SCSN,1.2158510305828145,0.7895480100857095,0.6125716484609702,-0.961807657425514,2.0245970524839807
2012CLEAR,928,CLEAR,2012,SUP,Forest,NA,KRN,91.04,590,220,37.3,207,20120804,20120810.0,0.002630605609228786,0.008832501347390413,1.3508845657224775,31.681726074218773,19.750085449218773,36.62056350708008,72.98856353759766,SCSN,1.2158510305828145,0.09701538580032262,1.2139956183368539,0.025752516228001964,0.22643832358925972
