name,width,area_ha,prop.hs,sdc,sdc.name
2015SHIELL,10.0,916.0878071921617,0.8139096047674448,0.007735625278300469,0.0077
2015SHIELL,20.0,745.3960833472705,0.6622564199952483,0.007735625278300469,0.0077
2015SHIELL,30.0,613.2592448316481,0.5448578025623776,0.007735625278300469,0.0077
2015SHIELL,40.0,513.4745952567166,0.4562028897256714,0.007735625278300469,0.0077
2015SHIELL,50.0,434.86070597931706,0.3863574021548732,0.007735625278300469,0.0077
2015SHIELL,60.0,371.94441868312094,0.3304586442796465,0.007735625278300469,0.0077
2015SHIELL,70.0,320.48133404262023,0.28473562673589564,0.007735625278300469,0.0077
2015SHIELL,80.0,276.90620020098066,0.2460207571739456,0.007735625278300469,0.0077
2015SHIELL,90.0,239.80076390593766,0.21305397085442512,0.007735625278300469,0.0077
2015SHIELL,100.0,208.6797431126002,0.18540411290958353,0.007735625278300469,0.0077
2015SHIELL,110.0,181.99568233216635,0.1616963272662389,0.007735625278300469,0.0077
2015SHIELL,120.0,158.92317779389302,0.14119727367955365,0.007735625278300469,0.0077
2015SHIELL,130.0,138.80236920737372,0.1233206910684938,0.007735625278300469,0.0077
2015SHIELL,140.0,120.99156331524209,0.10749645907845519,0.007735625278300469,0.0077
2015SHIELL,150.0,104.81903434666128,0.09312777459475641,0.007735625278300469,0.0077
2015SHIELL,160.0,90.1914266616106,0.08013169463805038,0.007735625278300469,0.0077
2015SHIELL,170.0,77.1990383041977,0.06858844562857096,0.007735625278300469,0.0077
2015SHIELL,180.0,65.83181049991403,0.05848909072301514,0.007735625278300469,0.0077
2015SHIELL,190.0,55.90303785177811,0.049667749189566485,0.007735625278300469,0.0077
2015SHIELL,200.0,47.24252186961638,0.04197320606304194,0.007735625278300469,0.0077
2015SHIELL,210.0,39.55546461299376,0.035143544447154895,0.007735625278300469,0.0077
2015SHIELL,220.0,32.70295886731816,0.029055350499650957,0.007735625278300469,0.0077
2015SHIELL,230.0,26.747114097638285,0.02376380614714593,0.007735625278300469,0.0077
2015SHIELL,240.0,21.51870565724442,0.019118561647792926,0.007735625278300469,0.0077
2015SHIELL,250.0,16.97502651609356,0.015081673409645637,0.007735625278300469,0.0077
2015SHIELL,260.0,13.289382806866678,0.01180711742151946,0.007735625278300469,0.0077
2015SHIELL,270.0,10.333397653698803,0.009180835651557393,0.007735625278300469,0.0077
2015SHIELL,280.0,7.882309994107024,0.0070031363386680165,0.007735625278300469,0.0077
2015SHIELL,290.0,5.758721822627532,0.005116408018775493,0.007735625278300469,0.0077
2015SHIELL,300.0,3.8913912049397834,0.0034573549093680693,0.007735625278300469,0.0077
2015SHIELL,310.0,2.2649357616168952,0.0020123103441486694,0.007735625278300469,0.0077
2015SHIELL,320.0,1.2900726951071,0.001146181129311374,0.007735625278300469,0.0077
2015SHIELL,330.0,0.7439752833118188,6.609940925346826e-4,0.007735625278300469,0.0077
2015SHIELL,340.0,0.3647129830401486,3.240337853525172e-4,0.007735625278300469,0.0077
2015SHIELL,350.0,0.09794815617926149,8.702325744069219e-5,0.007735625278300469,0.0077
2015SHIELL,360.0,9.113013896367285e-6,8.096570525664334e-9,0.007735625278300469,0.0077
2015SHIELL,370.0,0.0,0.0,0.007735625278300469,0.0077
2015SKY,0.0,73.70999321864939,1.0,0.00964534762294417,0.0096
2015SKY,10.0,61.31886409547315,0.8318934979898879,0.00964534762294417,0.0096
2015SKY,20.0,50.302199199865456,0.6824339143628965,0.00964534762294417,0.0096
2015SKY,30.0,40.61540375952314,0.5510162460474495,0.00964534762294417,0.0096
2015SKY,40.0,32.547440362722945,0.4415607564387634,0.00964534762294417,0.0096
2015SKY,50.0,25.605946013090715,0.3473877135917596,0.00964534762294417,0.0096
2015SKY,60.0,19.764651448089747,0.268140730788849,0.00964534762294417,0.0096
2015SKY,70.0,15.05997340393637,0.20431386229087375,0.00964534762294417,0.0096
2015SKY,80.0,11.286625504395268,0.15312205321896075,0.00964534762294417,0.0096
2015SKY,90.0,8.409199650143272,0.11408493316772762,0.00964534762294417,0.0096
2015SKY,100.0,6.146311550510612,0.08338505109176339,0.00964534762294417,0.0096
2015SKY,110.0,4.357982061128072,0.05912335452535977,0.00964534762294417,0.0096
2015SKY,120.0,2.9263243219520003,0.03970050998745188,0.00964534762294417,0.0096
2015SKY,130.0,1.8342837144942845,0.02488514290122322,0.00964534762294417,0.0096
2015SKY,140.0,0.9945522236851164,0.013492773235440816,0.00964534762294417,0.0096
2015SKY,150.0,0.46870498765140584,0.006358771276251029,0.00964534762294417,0.0096
2015SKY,160.0,0.17716935127106953,0.0024036001569763253,0.00964534762294417,0.0096
2015SKY,170.0,0.009912624131186213,1.3448141423350746e-4,0.00964534762294417,0.0096
2015SKY,180.0,0.0,0.0,0.00964534762294417,0.0096
2015TENAYA,0.0,42.84000491369969,1.0,0.008284619697469983,0.0083
2015TENAYA,10.0,36.27192986202849,0.8466836064817815,0.008284619697469983,0.0083
2015TENAYA,20.0,30.60095114144803,0.7143078345367377,0.008284619697469983,0.0083
2015TENAYA,30.0,25.853000011886817,0.6034779889490479,0.008284619697469983,0.0083
2015TENAYA,40.0,21.84958494055381,0.51002760117720225,0.008284619697469983,0.0083
2015TENAYA,50.0,18.37643220098303,0.4289549508222974,0.008284619697469983,0.0083
2015TENAYA,60.0,15.22651898015764,0.3554275731487695,0.008284619697469983,0.0083
2015TENAYA,70.0,12.389346522325908,0.2892003991895891,0.008284619697469983,0.0083
2015TENAYA,80.0,9.688871799443138,0.22616411503596165,0.008284619697469983,0.0083
2015TENAYA,90.0,7.104298808461818,0.16583328649875934,0.008284619697469983,0.0083
2015TENAYA,100.0,4.860427751257115,0.11345534999466847,0.008284619697469983,0.0083
2015TENAYA,110.0,2.9150533664035327,0.06804512213002421,0.008284619697469983,0.0083
2015TENAYA,120.0,1.3899039531893378,0.03244406614773436,0.008284619697469983,0.0083
2015TENAYA,130.0,0.4530978381118553,0.010576512281560462,0.008284619697469983,0.0083
2015TENAYA,140.0,0.05740385237739706,0.0013399590521298013,0.008284619697469983,0.0083
2015TENAYA,150.0,0.0,0.0,0.008284619697469983,0.0083
2015WILLOW,0.0,686.9700148682989,1.0,0.005796703775958956,0.0058
2015WILLOW,10.0,578.6396500762114,0.8423069967430007,0.005796703775958956,0.0058
2015WILLOW,20.0,488.31070003624046,0.7108180698830879,0.005796703775958956,0.0058
2015WILLOW,30.0,416.58056669671134,0.6064028380868636,0.005796703775958956,0.0058
2015WILLOW,40.0,360.56324151736976,0.5248602321987728,0.005796703775958956,0.0058
2015WILLOW,50.0,314.26852648561055,0.4574705149916331,0.005796703775958956,0.0058
2015WILLOW,60.0,276.24882951507266,0.4021264735521727,0.005796703775958956,0.0058
2015WILLOW,70.0,244.7234588813587,0.35623601261297466,0.005796703775958956,0.0058
2015WILLOW,80.0,218.80689192852333,0.31851010552545217,0.005796703775958956,0.0058
2015WILLOW,90.0,197.41007844615774,0.2873634571721501,0.005796703775958956,0.0058
2015WILLOW,100.0,179.37181962309015,0.2611057480543427,0.005796703775958956,0.0058
2015WILLOW,110.0,163.59802314614933,0.23814434342889507,0.005796703775958956,0.0058
2015WILLOW,120.0,149.71048252764382,0.21792870036160933,0.005796703775958956,0.0058
2015WILLOW,130.0,136.9148522884493,0.19930251586701012,0.005796703775958956,0.0058
2015WILLOW,140.0,125.2526458345039,0.1823262196655213,0.005796703775958956,0.0058
2015WILLOW,150.0,114.68315753813766,0.16694055789338041,0.005796703775958956,0.0058
2015WILLOW,160.0,105.03468067591075,0.15289558263477812,0.005796703775958956,0.0058
2015WILLOW,170.0,96.34514119961332,0.14024650146933115,0.005796703775958956,0.0058
2015WILLOW,180.0,88.47060897612819,0.1287837999640918,0.005796703775958956,0.0058
2015WILLOW,190.0,81.26026724817912,0.11828793905037874,0.005796703775958956,0.0058
2015WILLOW,200.0,74.52755902085866,0.10848735375320066,0.005796703775958956,0.0058
2015WILLOW,210.0,68.27881071676892,0.09939125324102953,0.005796703775958956,0.0058
2015WILLOW,220.0,62.42238333787172,0.09086624159256632,0.005796703775958956,0.0058
2015WILLOW,230.0,56.910246338893316,0.08284240229874335,0.005796703775958956,0.0058
2015WILLOW,240.0,51.717332164457574,0.07528324533112622,0.005796703775958956,0.0058
2015WILLOW,250.0,46.84974062180223,0.06819764998154096,0.005796703775958956,0.0058
2015WILLOW,260.0,42.31771784795802,0.061600531219795494,0.005796703775958956,0.0058
2015WILLOW,270.0,38.15180687466124,0.05553634954791358,0.005796703775958956,0.0058
2015WILLOW,280.0,34.34743454216618,0.04999844796537594,0.005796703775958956,0.0058
2015WILLOW,290.0,30.790332118394304,0.044820489180007674,0.005796703775958956,0.0058
2015WILLOW,300.0,27.45450988897372,0.03996464080639256,0.005796703775958956,0.0058
2015WILLOW,310.0,24.320799086111588,0.03540299949012214,0.005796703775958956,0.0058
2015WILLOW,320.0,21.375109657963993,0.03111505479909757,0.005796703775958956,0.0058
2015WILLOW,330.0,18.61452898638948,0.027096566929428686,0.005796703775958956,0.0058
2015WILLOW,340.0,16.108617770861027,0.023448793138299142,0.005796703775958956,0.0058
2015WILLOW,350.0,13.821989751743198,0.02012022279370236,0.005796703775958956,0.0058
2015WILLOW,360.0,11.635418890619233,0.01693730241319178,0.005796703775958956,0.0058
2015WILLOW,370.0,9.556257648537716,0.013910734736172983,0.005796703775958956,0.0058
2015WILLOW,380.0,7.914401165271481,0.011520737432460971,0.005796703775958956,0.0058
2015WILLOW,390.0,6.464989901049067,0.009410876400898646,0.005796703775958956,0.0058
2015WILLOW,400.0,5.159527458128416,0.007510557006068983,0.005796703775958956,0.0058
2015WILLOW,410.0,4.039774398928713,0.005880568746080118,0.005796703775958956,0.0058
2015WILLOW,420.0,3.06930917975654,0.004467893959454645,0.005796703775958956,0.0058
